,recall_x,precision_x,f1_x,word_count_x,rel_count_x,sys_relations_x,question,gold_relations_x,system_relations_x,question_type_x,recall_y,precision_y,f1_y,word_count_y,rel_count_y,sys_relations_y,gold_relations_y,system_relations_y,question_type_y
156,0.0,0.0,0.0,6,1,3,what types of play is geist,[['dbp:modes']],"['dbo:genre', 'dbo:position', 'dbo:programmeFormat']",factoid,0.0,0.0,0.0,6,1,3,[['dbp:modes']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid
157,0.5,0.3333333333333333,0.4,8,2,3,Name some sports played in institutions of Maharashtra?,"[['dbp:state'], ['dbo:sport']]","['dbo:sport', 'dbo:state', 'dbp:athletics']",list,0.5,0.3333333333333333,0.4,8,2,3,"[['dbp:state'], ['dbo:sport']]","['dbo:athletics', 'dbo:sport', 'dbp:athletics']",list
158,0.0,0.0,0.0,10,1,3,Which universities are also known as the Tulane Green wave?,[['dbp:nickname']],"['dbo:genre', 'dbo:knownFor', 'dbp:knownFor']",factoid,0.0,0.0,0.0,10,1,3,[['dbp:nickname']],"['dbo:campus', 'dbo:sport', 'dbp:athletics']",factoid
159,0.5,0.3333333333333333,0.4,8,2,3,What are some movies written by British writers?,"[['dbo:writer'], ['dbo:nationality']]","['dbo:writer', 'dbp:author', 'dbp:writer']",factoid,0.5,0.3333333333333333,0.4,8,2,3,"[['dbo:writer'], ['dbo:nationality']]","['dbo:writer', 'dbp:lyrics', 'dbp:writer']",factoid
160,0.0,0.0,0.0,11,2,3,What is the common genere of Abhijit Kunte and Kasparov ?,"[['dbp:knownFor'], ['dbo:genre']]","['dbo:artist', 'dbo:region', 'dbp:license']",factoid,0.0,0.0,0.0,11,2,3,"[['dbp:knownFor'], ['dbo:genre']]","['dbo:species', 'dbp:genre', 'dbp:meaning']",factoid
161,0.5,0.3333333333333333,0.4,10,2,3,Who has fought in the conflicts around the Mississippi river?,"[['dbp:place'], ['dbp:combatant']]","['dbo:place', 'dbp:battles', 'dbp:combatant']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbp:place'], ['dbp:combatant']]","['dbo:battle', 'dbp:battles', 'dbp:combatant']",factoid
162,0.0,0.0,0.0,9,1,3,What is a body of work by sean delaney,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid,0.0,0.0,0.0,9,1,3,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid
163,0.5,0.3333333333333333,0.4,10,2,3,In which state can I find Burr Truss styled bridges?,"[['dbp:style'], ['dbo:state']]","['dbo:locatedInArea', 'dbo:state', 'dbp:designer']",factoid,0.0,0.0,0.0,10,2,3,"[['dbp:style'], ['dbo:state']]","['dbo:locatedInArea', 'dbp:crosses', 'dbp:designer']",factoid
164,0.5,0.3333333333333333,0.4,11,2,3,What is the parent company of company which owns Sony Bank?,"[['dbp:parent'], ['dbo:parentCompany']]","['dbo:owningCompany', 'dbo:parentCompany', 'dbo:subsidiary']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:parent'], ['dbo:parentCompany']]","['dbo:owningCompany', 'dbp:owner', 'dbp:parent']",factoid
165,0.0,0.0,0.0,5,1,3,When was the Titanic completed?,[['dbo:completionDate']],"['dbo:locatedInArea', 'dbo:type', 'dbo:writer']",factoid,0.0,0.0,0.0,5,1,3,[['dbo:completionDate']],"['dbo:part', 'dbp:cities', 'dbp:location']",factoid
166,0.0,0.0,0.0,9,1,3,Where did the 2015 MLS All-Star Game take place?,[['dbp:city']],"['dbo:league', 'dbo:tenant', 'dbp:place']",factoid,0.0,0.0,0.0,9,1,3,[['dbp:city']],"['dbo:formerTeam', 'dbo:ground', 'dbo:league']",factoid
167,0.0,0.0,0.0,7,1,3,Which U.S. state has the abbreviation MN?,[['dbp:postalabbreviation']],"['dbo:genre', 'dbo:hometown', 'dbo:recordLabel']",factoid,0.0,0.0,0.0,7,1,3,[['dbp:postalabbreviation']],"['dbo:city', 'dbo:state', 'dbp:nickname']",factoid
168,0.5,0.3333333333333333,0.4,10,2,3,Which writer is famous for works written by Neil Gaiman?,"[['dbp:writers'], ['dbo:notableWork']]","['dbo:author', 'dbo:notableWork', 'dbp:writer']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbp:writers'], ['dbo:notableWork']]","['dbo:author', 'dbo:notableWork', 'dbp:author']",factoid
169,0.5,0.3333333333333333,0.4,13,2,3,"Through which important cities the does the river originating from the Duwamish, flow?","[['dbo:source'], ['dbo:city']]","['dbo:city', 'dbo:sourceMountain', 'dbp:cities']",factoid,0.0,0.0,0.0,13,2,3,"[['dbo:source'], ['dbo:city']]","['dbo:mouthMountain', 'dbo:riverMouth', 'dbo:sourcePlace']",factoid
170,0.5,0.3333333333333333,0.4,17,2,3,Count the number of fileds of the scientist whose one of the interest is Chinese poetry ?,"[['dbp:fields'], ['dbp:fields']]","['dbp:fields', 'dbp:mainInterests', 'dbp:religion']",count,0.5,0.3333333333333333,0.4,17,2,3,"[['dbp:fields'], ['dbp:fields']]","['dbo:knownFor', 'dbp:fields', 'dbp:mainInterests']",count
171,0.5,0.3333333333333333,0.4,19,2,3,How many honorary title are there of the scientists who has  Australian of the Year award  ?,"[['dbo:award'], ['dbo:award']]","['dbo:award', 'dbp:awards', 'dbp:prizes']",count,0.5,0.3333333333333333,0.4,19,2,3,"[['dbo:award'], ['dbo:award']]","['dbo:award', 'dbp:awards', 'dbp:prizes']",count
172,0.5,0.3333333333333333,0.4,18,2,3,Tell me the name of the Prime Time Entertainment Network's TV show whose Artist is Christopher Franke ?,"[['dbo:network'], ['dbp:artist']]","['dbo:starring', 'dbp:artist', 'dbp:creator']",list,0.5,0.3333333333333333,0.4,18,2,3,"[['dbo:network'], ['dbp:artist']]","['dbp:artist', 'dbp:themeMusicComposer', 'dbp:voices']",list
173,0.5,0.3333333333333333,0.4,10,2,3,What country had the title of 2001 Speedway Ekstraliga ?,"[['dbp:title'], ['dbo:country']]","['dbo:country', 'dbo:nationality', 'dbp:locationCountry']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbp:title'], ['dbo:country']]","['dbo:country', 'dbo:league', 'dbp:nationalteam']",factoid
174,0.0,0.0,0.0,12,1,3,How many gold medals did Michael Phelps win at the 2008 Olympics?,[['dbo:goldMedalist']],"['dbo:bronzeMedalist', 'dbo:silverMedalist', 'dbp:race']",count,0.0,0.0,0.0,12,1,3,[['dbo:goldMedalist']],"['dbo:award', 'dbo:honours', 'dbp:awards']",count
175,0.5,0.3333333333333333,0.4,19,2,3,What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers,"[['dbp:city'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:city', 'dbp:placeOfBirth']",factoid,0.5,0.3333333333333333,0.4,19,2,3,"[['dbp:city'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid
176,0.0,0.0,0.0,8,1,3,Did Alexander Magleby study at the Dartmouth College?,[['dbo:university']],"['dbo:almaMater', 'dbo:college', 'dbo:institution']",boolean,0.0,0.0,0.0,8,1,3,[['dbo:university']],"['dbo:almaMater', 'dbo:education', 'dbp:almaMater']",boolean
177,0.0,0.0,0.0,6,1,3,what country is cher (department) in?,[['dbo:isPartOf']],"['dbo:city', 'dbo:country', 'dbo:location']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:isPartOf']],"['dbo:country', 'dbo:district', 'dbo:region']",factoid
178,0.5,0.3333333333333333,0.4,8,2,3,Food in which countries has shallot in it?,"[['dbo:ingredient'], ['dbo:country']]","['dbo:country', 'dbo:region', 'dbp:country']",list,0.5,0.3333333333333333,0.4,8,2,3,"[['dbo:ingredient'], ['dbo:country']]","['dbo:country', 'dbp:country', 'dbp:locationCountry']",list
179,0.0,0.0,0.0,20,2,3,Which home stadium of 2011-12 FC Spartak Moscow season is also the location of birth of the Svetlana Gounkina ?,"[['dbo:homeStadium'], ['dbo:birthPlace']]","['dbo:locationCity', 'dbp:homeStadium', 'dbp:placeOfBirth']",factoid,0.5,0.3333333333333333,0.4,20,2,3,"[['dbo:homeStadium'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:placeOfBirth']",factoid
180,0.5,0.3333333333333333,0.4,9,2,3,What are some devices whose manufacturers are in taiwan?,"[['dbo:manufacturer'], ['dbp:locationCountry']]","['dbo:location', 'dbo:manufacturer', 'dbp:locationCity']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbo:manufacturer'], ['dbp:locationCountry']]","['dbo:manufacturer', 'dbo:product', 'dbp:products']",factoid
181,0.5,0.3333333333333333,0.4,12,2,3,Name the common managing club of the Ivan Toplak and Bret Simon?,"[['dbo:managerClub'], ['dbo:managerClub']]","['dbo:governingBody', 'dbo:manager', 'dbo:managerClub']",list,0.5,0.3333333333333333,0.4,12,2,3,"[['dbo:managerClub'], ['dbo:managerClub']]","['dbo:managerClub', 'dbp:managerclubs', 'dbp:owner']",list
182,0.5,0.3333333333333333,0.4,21,2,3,Count the total number of launch site of the rockets which have been launched form Cape Canaveral Air Force Station ?,"[['dbo:launchSite'], ['dbo:launchSite']]","['dbo:ground', 'dbo:launchSite', 'dbo:manufacturer']",count,0.5,0.3333333333333333,0.4,21,2,3,"[['dbo:launchSite'], ['dbo:launchSite']]","['dbo:launchSite', 'dbo:manufacturer', 'dbp:mission']",count
183,0.5,0.3333333333333333,0.4,9,2,3,Which university's graduates have worked in the Quartermaster corps?,"[['dbo:militaryUnit'], ['dbo:almaMater']]","['dbo:almaMater', 'dbo:employer', 'dbp:branch']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbo:militaryUnit'], ['dbo:almaMater']]","['dbo:almaMater', 'dbo:education', 'dbp:almaMater']",factoid
184,0.0,0.0,0.0,6,1,3,which film did siddiq barmak direct,[['dbo:editing']],"['dbo:country', 'dbo:director', 'dbo:position']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:editing']],"['dbo:cinematography', 'dbo:director', 'dbo:producer']",factoid
185,0.0,0.0,0.0,8,1,3,Where did Jerry Tagge do his elementary schooling?,[['dbp:highSchool']],"['dbo:almaMater', 'dbo:child', 'dbo:education']",factoid,0.0,0.0,0.0,8,1,3,[['dbp:highSchool']],"['dbo:education', 'dbo:sport', 'dbp:almaMater']",factoid
186,0.5,0.3333333333333333,0.4,14,2,3,In how many places are the tombs of people who died in Connecticut Colony?,"[['dbo:restingPlace'], ['dbp:placeOfDeath']]","['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",count,0.5,0.3333333333333333,0.4,14,2,3,"[['dbo:restingPlace'], ['dbp:placeOfDeath']]","['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",count
187,0.5,0.3333333333333333,0.4,11,2,3,Where is the head quarters of the owner of Hamline Avenue?,"[['dbo:owner'], ['dbp:headquarters']]","['dbo:restingPlace', 'dbp:headquarters', 'dbp:owner']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbo:owner'], ['dbp:headquarters']]","['dbo:owner', 'dbo:owningCompany', 'dbp:owner']",factoid
188,0.5,0.3333333333333333,0.4,10,2,3,Who are some cofounders of record labels with Frank Rogers?,"[['dbo:foundedBy'], ['dbp:founder']]","['dbo:recordLabel', 'dbp:founder', 'dbp:label']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbo:foundedBy'], ['dbp:founder']]","['dbo:recordLabel', 'dbp:founder', 'dbp:label']",factoid
189,0.5,0.3333333333333333,0.4,21,2,3,Where did the ultimate fighter: a champion will be crowned tonight and ultimate fighter: team rousey vs team tate take place?,"[['dbp:city'], ['dbp:city']]","['dbo:country', 'dbp:city', 'dbp:debutteam']",factoid,0.0,0.0,0.0,21,2,3,"[['dbp:city'], ['dbp:city']]","['dbo:location', 'dbo:locationCity', 'dbo:publisher']",factoid
190,0.5,0.3333333333333333,0.4,14,2,3,Which team has had both Martin prochzka and garry unger as its players ?,"[['dbo:formerTeam'], ['dbo:formerTeam']]","['dbo:formerTeam', 'dbo:team', 'dbp:team']",factoid,0.5,0.3333333333333333,0.4,14,2,3,"[['dbo:formerTeam'], ['dbo:formerTeam']]","['dbo:formerTeam', 'dbo:team', 'dbp:playedFor']",factoid
191,0.5,0.3333333333333333,0.4,13,2,3,What is the war in which both K Fordice and P Fitzwallace fight?,"[['dbp:battles'], ['dbp:battles']]","['dbo:battle', 'dbp:battles', 'dbp:combatant']",factoid,0.5,0.3333333333333333,0.4,13,2,3,"[['dbp:battles'], ['dbp:battles']]","['dbo:battle', 'dbp:battles', 'dbp:combatant']",factoid
192,0.0,0.0,0.0,7,1,3,Was Queen Latifah in the U.N.I.T.Y. group?,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbo:bandMember', 'dbp:currentMembers']",boolean,0.0,0.0,0.0,7,1,3,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbp:artist', 'dbp:pastMembers']",boolean
193,0.0,0.0,0.0,7,1,3,Does the platte river originate in Colorado?,[['dbo:sourceRegion']],"['dbo:riverMouth', 'dbo:source', 'dbo:sourceMountain']",boolean,0.0,0.0,0.0,7,1,3,[['dbo:sourceRegion']],"['dbo:city', 'dbo:mouthMountain', 'dbo:riverMouth']",boolean
194,0.5,0.3333333333333333,0.4,10,2,3,What sports are played in schools in the capital region?,"[['dbp:region'], ['dbo:sport']]","['dbo:isPartOf', 'dbo:location', 'dbo:sport']",factoid,0.5,0.3333333333333333,0.4,10,2,3,"[['dbp:region'], ['dbo:sport']]","['dbo:location', 'dbo:sport', 'dbp:athletics']",factoid
195,0.5,0.3333333333333333,0.4,9,2,3,Which team did Michael and Ryan Powell play for?,"[['dbo:team'], ['dbo:team']]","['dbo:formerTeam', 'dbo:team', 'dbp:playedFor']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbo:team'], ['dbo:team']]","['dbo:formerTeam', 'dbo:team', 'dbp:playedFor']",factoid
196,0.0,0.0,0.0,9,1,3,Humes High School is alma mater to which person?,[['dbp:education']],"['dbo:almaMater', 'dbp:almaMater', 'dbp:employer']",list,0.0,0.0,0.0,9,1,3,[['dbp:education']],"['dbo:almaMater', 'dbo:education', 'dbp:almaMater']",list
197,0.5,0.3333333333333333,0.4,9,2,3,What is the mascot of military in Quezon city?,"[['dbp:garrison'], ['dbp:mascot']]","['dbo:city', 'dbo:militaryBranch', 'dbp:mascot']",factoid,0.5,0.3333333333333333,0.4,9,2,3,"[['dbp:garrison'], ['dbp:mascot']]","['dbo:militaryBranch', 'dbp:mascot', 'dbp:nickname']",factoid
198,0.0,0.0,0.0,10,1,3,Was andy worhol the director of the san diego surf?,[['dbo:cinematography']],"['dbo:deathPlace', 'dbo:director', 'dbp:deathPlace']",boolean,0.0,0.0,0.0,10,1,3,[['dbo:cinematography']],"['dbo:director', 'dbo:starring', 'dbp:director']",boolean
199,0.0,0.0,0.0,14,2,3,"Where is the fictional character from, whose last appearance was in the Avengers, 1998?","[['dbp:last'], ['dbp:nationality']]","['dbo:portrayer', 'dbo:previousWork', 'dbo:series']",factoid,0.0,0.0,0.0,14,2,3,"[['dbp:last'], ['dbp:nationality']]","['dbo:series', 'dbp:characters', 'dbp:genre']",factoid
200,0.0,0.0,0.0,9,1,3,what is the place of birth of tomasz markowski?,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,9,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid
201,0.0,0.0,0.0,18,2,3,What is the debut team of the american football player who studied in North Fort Myers High School?,"[['dbo:highschool'], ['dbp:debutteam']]","['dbo:almaMater', 'dbo:college', 'dbo:debutTeam']",factoid,0.5,0.3333333333333333,0.4,18,2,3,"[['dbo:highschool'], ['dbp:debutteam']]","['dbo:college', 'dbo:debutTeam', 'dbp:debutteam']",factoid
202,0.0,0.0,0.0,9,1,3,What people are known to work for Johnny Cash?,[['dbp:associatedActs']],"['dbo:knownFor', 'dbo:notableWork', 'dbo:occupation']",factoid,0.0,0.0,0.0,9,1,3,[['dbp:associatedActs']],"['dbo:knownFor', 'dbo:occupation', 'dbp:knownFor']",factoid
203,0.5,0.3333333333333333,0.4,7,2,3,Mota Engil built bridges over which rivers?,"[['dbp:builder'], ['dbo:crosses']]","['dbo:crosses', 'dbo:riverMouth', 'dbp:crosses']",list,0.5,0.3333333333333333,0.4,7,2,3,"[['dbp:builder'], ['dbo:crosses']]","['dbo:crosses', 'dbp:crosses', 'dbp:designer']",list
204,0.0,0.0,0.0,7,1,3,where is bangor theological seminary located at?,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
205,0.0,0.0,0.0,14,1,3,What is the name of the crater on the moon named for georg ohm?,[['dbp:namedafter']],"['dbo:locatedInArea', 'dbo:location', 'dbp:namedFor']",factoid,0.0,0.0,0.0,14,1,3,[['dbp:namedafter']],"['dbo:discoverer', 'dbo:locatedInArea', 'dbp:namedFor']",factoid
206,0.5,0.3333333333333333,0.4,18,2,3,List the driver of SA MArino Grand Prix is also the Pole driver of Canadian Grand Proix ?,"[['dbp:poleDriver'], ['dbp:firstDriver']]","['dbo:class', 'dbo:poleDriver', 'dbp:firstDriver']",list,0.0,0.0,0.0,18,2,3,"[['dbp:poleDriver'], ['dbp:firstDriver']]","['dbo:poleDriver', 'dbp:firstTeam', 'dbp:race']",list
207,0.0,0.0,0.0,9,1,3,name the races where bobby beasley took part ?,[['dbo:race']],"['dbo:almaMater', 'dbo:notableWork', 'dbp:race']",list,0.0,0.0,0.0,9,1,3,[['dbo:race']],"['dbo:grandsire', 'dbo:honours', 'dbp:race']",list
208,0.0,0.0,0.0,13,2,3,From which genres of music did those genres emerge where drums are important?,"[['dbp:instruments'], ['dbo:stylisticOrigin']]","['dbo:genre', 'dbo:hometown', 'dbp:genre']",factoid,0.0,0.0,0.0,13,2,3,"[['dbp:instruments'], ['dbo:stylisticOrigin']]","['dbo:genre', 'dbo:hometown', 'dbp:genre']",factoid
209,0.5,0.3333333333333333,0.4,13,2,3,List the destinations of the airlines which also serves Mediterranean  Sea ?,"[['dbp:destinations'], ['dbp:destinations']]","['dbo:destination', 'dbo:targetAirport', 'dbp:destinations']",list,0.5,0.3333333333333333,0.4,13,2,3,"[['dbp:destinations'], ['dbp:destinations']]","['dbo:destination', 'dbo:targetAirport', 'dbp:destinations']",list
210,0.0,0.0,0.0,7,1,3,What is an example of american craftsman?,[['dbo:architecturalStyle']],"['dbo:creator', 'dbo:field', 'dbo:occupation']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:architecturalStyle']],"['dbo:genre', 'dbo:industry', 'dbo:occupation']",factoid
211,0.0,0.0,0.0,5,1,3,What band wrote steve jablonsky,[['dbo:artist']],"['dbo:author', 'dbo:writer', 'dbp:writer']",factoid,0.0,0.0,0.0,5,1,3,[['dbo:artist']],"['dbo:musicalArtist', 'dbo:writer', 'dbp:writer']",factoid
212,0.5,0.3333333333333333,0.4,11,2,3,Who served a vice president buried in United First Parish Church?,"[['dbp:restingplace'], ['dbo:vicePresident']]","['dbo:almaMater', 'dbo:restingPlace', 'dbo:vicePresident']",factoid,0.5,0.3333333333333333,0.4,11,2,3,"[['dbp:restingplace'], ['dbo:vicePresident']]","['dbo:restingPlace', 'dbp:restingPlace', 'dbp:restingplace']",factoid
213,0.0,0.0,0.0,10,2,3,Who founded the league which was won by Joe McKeehen?,"[['dbp:champion'], ['dbp:founded']]","['dbo:foundedBy', 'dbo:founder', 'dbp:founder']",factoid,0.0,0.0,0.0,10,2,3,"[['dbp:champion'], ['dbp:founded']]","['dbo:board', 'dbo:foundedBy', 'dbp:founder']",factoid
214,0.0,0.0,0.0,13,1,3,What is the political party to which Purnima Banerjee is a member of?,[['dbo:knownFor']],"['dbo:occupation', 'dbo:party', 'dbp:party']",factoid,0.0,0.0,0.0,13,1,3,[['dbo:knownFor']],"['dbo:leaderName', 'dbo:party', 'dbp:party']",factoid
