,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type,cleaned,cluster,x0,x1
5241,0.0,0.0,0.0,3,1,1,who wrote showdown?,[['dbo:author']],['dbo:writer'],factoid,wrote showdown ?,0,-0.03703895624179122,-0.01908251408942734
5276,0.0,0.0,0.0,12,2,0,What are the common houses of US Congress and the Kansas Legislature?,"[['dbo:house'], ['dbp:houses']]",[],factoid,common houses us congress kansas legislature ?,0,-0.030815900213041626,-0.012879057632519482
5286,1.0,0.25,0.4,6,1,4,which river passes through burkina faso?,[['dbo:locatedInArea']],"['dbo:country', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid,river passes burkina faso ?,0,-0.03158157169788562,-0.012933873770028238
5287,0.0,0.0,0.0,6,1,0,which country is bill whelan from,[['dbo:birthPlace']],[],factoid,country bill whelan,0,-0.04806519018979332,-0.020368227359076497
5294,0.0,0.0,0.0,16,2,0,Which tenants of the Master Card center is also th draft team of Sam Carrrick ,"[['dbp:tenants'], ['dbp:draftTeam']]",[],factoid,tenants master card center also th draft team sam carrrick,0,-0.03064605988789278,-0.017271712427935997
5298,0.0,0.0,0.0,10,1,0,Which companies have Kumho Asiana Group as their parent company?,[['dbo:parentCompany']],[],factoid,companies kumho asiana group parent company ?,0,-0.03232766928629017,-0.015995351805552786
5299,0.0,0.0,0.0,11,1,0,Is Michael Schumacher the first driver of the 1994 grand prix?,[['dbp:firstDriver']],[],boolean,michael schumacher first driver 1994 grand prix ?,0,-0.030623252194592988,-0.014927125898053211
5321,0.0,0.0,0.0,10,1,0,How many players debuted their careers from San Francisco 49ers?,[['dbo:debutTeam']],[],count,many players debuted careers san francisco 49ers ?,0,-0.03318220471978174,-0.01543275714782387
5323,0.0,0.0,0.0,7,1,1,what is the nationality of thabo nthethe,[['dbo:birthPlace']],['dbo:nationality'],factoid,nationality thabo nthethe,0,-0.03393339766137841,-0.018914696294135187
5333,0.0,0.0,0.0,13,2,0,Which European Broadcasting Union's TV show has opening theme as Te Deum ?,"[['dbo:openingTheme'], ['dbp:company']]",[],factoid,european broadcasting union 's tv show opening theme te deum ?,0,-0.02951162098833092,-0.01528662660805731
5339,0.0,0.0,0.0,6,1,1,Where was Al-Muzaffar Umar buried ?,[['dbp:placeOfBurial']],['dbo:restingPlace'],factoid,al-muzaffar umar buried ?,0,-0.029836959718461436,-0.014766053785914324
5362,0.0,0.0,0.0,12,2,0,Who is the person opposed  by Tom McLaury and Ike Clanton?,"[['dbo:opponent'], ['dbo:opponent']]",[],factoid,person opposed tom mclaury ike clanton ?,0,-0.03807301678215347,0.005464116565357069
5364,0.0,0.0,0.0,11,2,0,Which source of broad creek is the Audenried tunnel located ?,"[['dbo:location'], ['dbo:source']]",[],factoid,source broad creek audenried tunnel located ?,0,-0.05076885052975731,-0.00770437773806033
5370,0.0,0.0,0.0,17,2,0,Which manufacturer of  Ford Y-block engine is the parent of  Ford Air Transport Service ?,"[['dbp:parent'], ['dbo:manufacturer']]",[],factoid,manufacturer ford y-block engine parent ford air transport service ?,0,-0.029947561621818667,-0.015418264503153976
5379,0.0,0.0,0.0,9,1,1,Who was the composer for the power of love,[['dbo:musicalArtist']],['dbo:writer'],factoid,composer power love,0,-0.02170531057432718,-0.01531859617055385
5421,0.0,0.0,0.0,6,1,1,alphonse aréola  plays what positon,[['dbo:position']],['dbo:instrument'],factoid,alphonse aréola plays positon,0,-0.021821713702362383,-0.014881830367549542
5422,0.0,0.0,0.0,14,2,0,List the origin of the weapons which were used in the American Revolutionary War.,"[['dbo:usedInWar'], ['dbp:origin']]",[],list,list origin weapons used american revolutionary war .,0,-0.037326010544313726,-0.016988909467638674
5423,0.0,0.0,0.0,7,1,0,what does the cahora bassa flow into?,[['dbp:inflow']],[],factoid,cahora bassa flow ?,0,-0.028319152784012244,-0.014703908354417003
5432,0.0,0.0,0.0,6,1,1,How many bands began in Birmingham?,[['dbp:origin']],['dbo:hometown'],count,many bands began birmingham ?,0,-0.03196831240238962,-0.016870522749933215
5436,0.0,0.0,0.0,10,1,0,List down the commanders of Battle of Fort stephenson ?,[['dbo:commander']],[],list,list commanders battle fort stephenson ?,0,-0.03120249620643262,-0.014466496195830804
5437,0.0,0.0,0.0,6,1,1,what animated cartoon was about ducks?,[['dbo:genre']],['dbp:genre'],factoid,animated cartoon ducks ?,0,-0.027557338946052282,-0.013817878086973882
5446,0.0,0.0,0.0,6,1,1,what country is tomasz kulesza from,[['dbo:nationality']],['dbo:birthPlace'],factoid,country tomasz kulesza,0,-0.04660909150263279,-0.016462827557807064
5448,0.0,0.0,0.0,9,1,0,what program is a sitcom produced by Winklemania Productions?,"[['dbo:genre', 'dbp:genre']]",[],factoid,program sitcom produced winklemania productions ?,0,-0.031975207974988804,-0.01671603727342367
5456,0.0,0.0,0.0,10,2,0,Who is the person whose child performed with Tony Bennett?,"[['dbp:associatedActs'], ['dbo:child']]",[],factoid,person whose child performed tony bennett ?,0,-0.03994532877835267,0.016265200039455387
5463,0.0,0.0,0.0,6,1,0,Who are the trainersof Candice Michelle?,[['dbo:trainer']],[],factoid,trainersof candice michelle ?,0,-0.0270892661289504,-0.014047065303290637
5485,0.0,0.0,0.0,11,1,1,is hymn of the nations in the english language or french,[['dbo:language']],['dbo:spokenIn'],boolean,hymn nations english language french,0,-0.03558165433113037,-0.01531594795872148
5507,0.0,0.0,0.0,10,2,0,"Which university has affiliations to Graham Holdings and Kaplan, Inc.?","[['dbp:affiliations'], ['dbp:affiliations']]",[],factoid,"university affiliations graham holdings kaplan , inc. ?",0,-0.030472359786963225,-0.01555435335834448
5510,0.0,0.0,0.0,11,2,0,Who served a vice president buried in United First Parish Church?,"[['dbp:restingplace'], ['dbo:vicePresident']]",[],factoid,served vice president buried united first parish church ?,0,-0.03870919376719475,-0.0015394571969238931
5515,0.0,0.0,0.0,10,1,0,what are some units udner the US department of navy?,[['dbo:commandStructure']],[],factoid,units udner us department navy ?,0,-0.030088522246035216,-0.014128857479377093
5527,0.0,0.0,0.0,7,1,0,what region is governed by Mario Olivero?,[['dbp:leader']],[],factoid,region governed mario olivero ?,0,-0.029027382156524624,-0.01306167525584563
5540,0.0,0.0,0.0,13,2,1,Where is Tahual located which is also the country of Ren Romano ?,"[['dbp:citizenship'], ['dbp:location']]",['dbo:country'],factoid,tahual located also country ren romano ?,0,-0.0674352399952013,-0.009852360230705336
5547,0.0,0.0,0.0,15,2,0,"Under which common jurisdiction do Trinity School, Brentwood and Buckhurst Hill County High School fall?","[['dbo:localAuthority'], ['dbo:localAuthority']]",[],factoid,"common jurisdiction trinity school , brentwood buckhurst hill county high school fall ?",0,-0.03355991219464734,-0.017912292636008527
5551,0.0,0.0,0.0,15,2,0,What are the veneration of the one for which there's a major shrine in Hebron?,"[['dbp:majorShrine'], ['dbp:veneratedIn']]",[],factoid,veneration one 's major shrine hebron ?,0,-0.027385715046491173,-0.011695447286782627
5554,0.0,0.0,0.0,12,2,1,Which are the major hubs of airline which operates the Menora Tunnel?,"[['dbp:operator'], ['dbp:hubs']]",['dbo:hubAirport'],factoid,major hubs airline operates menora tunnel ?,0,-0.028548740709687673,-0.014841088142856276
5560,0.0,0.0,0.0,14,2,0,"From how many coutries do companies come, which are headquartered in the Klang Valley?","[['dbp:country'], ['dbp:headquarters']]",[],count,"many coutries companies come , headquartered klang valley ?",0,-0.03276415346904035,-0.016519169384084927
5571,0.0,0.0,0.0,6,1,1,Where did st. clair drake die,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,st. clair drake die,0,-0.041328052885443445,-0.0193636106653039
5588,0.0,0.0,0.0,6,1,1,where is the schoonmaker reef located?,[['dbo:location']],['dbo:country'],factoid,schoonmaker reef located ?,0,-0.05924453202653244,-0.004826444011268728
5592,0.0,0.0,0.0,4,1,2,Where is caledonia county?,"[['dbo:country', 'dbo:state']]","['dbo:isPartOf', 'dbo:location']",factoid,caledonia county ?,0,-0.04676020815272369,-0.005523909390394768
5611,0.0,0.0,0.0,12,2,0,What is the home ground of the clubs managed by Ciao Zanardi?,"[['dbo:manager'], ['dbo:ground']]",[],factoid,home ground clubs managed ciao zanardi ?,0,-0.027568413036757135,-0.013666184681951847
5618,0.0,0.0,0.0,6,1,0,Give me all members of Prodigy.,[['dbo:bandMember']],[],list,give members prodigy .,0,-0.028182849899928385,-0.014924028125664934
5621,0.0,0.0,0.0,12,2,0,In which teams have league members of the Czech Extraliga played previously?,"[['dbp:league'], ['dbo:formerTeam']]",[],factoid,teams league members czech extraliga played previously ?,0,-0.025570941601886235,-0.021986220520250767
5649,0.0,0.0,0.0,6,1,0,what is john henry twachtman's nationality,[['dbo:nationality']],[],factoid,john henry twachtman 's nationality,0,-0.042868415142607565,-0.027847843589923347
5661,0.0,0.0,0.0,6,1,1,what country is ariel salinas form,[['dbo:birthPlace']],['dbo:nationality'],factoid,country ariel salinas form,0,-0.04346358118431368,-0.016718823816205063
5667,0.0,0.0,0.0,6,1,0,Count the drinks originated in England.,[['dbo:origin']],[],count,count drinks originated england .,0,-0.03259981889355229,-0.013388794178492317
5684,0.0,0.0,0.0,7,1,1,What film has molly nyman contributed to,[['dbo:musicComposer']],['dbo:writer'],factoid,film molly nyman contributed,0,-0.03729307371492299,-0.017584795103766062
5686,0.0,0.0,0.0,14,2,0,What company developed Mac OS 9 and also brought Tiny Tower to the market?,"[['dbo:developer'], ['dbp:distributor']]",[],factoid,company developed mac os 9 also brought tiny tower market ?,0,-0.033953588513547364,-0.014564300055966165
5693,0.0,0.0,0.0,7,1,0,What is the nationality of ty warner,[['dbo:birthPlace']],[],factoid,nationality ty warner,0,-0.033771797172581414,-0.018112679539057337
5697,0.0,0.0,0.0,11,2,1,List the awards won by the film director of Chicken Run?,"[['dbp:director'], ['dbo:award']]",['dbo:director'],list,list awards film director chicken run ?,0,-0.04461159436037892,-0.01512052292084955
5699,0.0,0.0,0.0,11,2,0,What is the religion of the relatives of Carmela Soprano ?,"[['dbo:relative'], ['dbo:religion']]",[],factoid,religion relatives carmela soprano ?,0,-0.03134343042986714,-0.017084070561084477
5706,0.0,0.0,0.0,13,2,1,How many different kinds of softwares have been released under the GPL license?,"[['dbp:license'], ['dbo:genre']]",['dbo:license'],count,many different kinds softwares released gpl license ?,0,-0.0220713323517785,-0.017202977922721286
5719,0.0,0.0,0.0,8,1,2,what county is fort randall a part of,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid,county fort randall part,0,-0.041952546523778333,-0.00854391753857189
5727,0.0,0.0,0.0,10,2,0,Who made the engine whose predecessor is the SHO V6?,"[['dbp:predecessor'], ['dbo:manufacturer']]",[],factoid,made engine whose predecessor sho v6 ?,0,-0.02666044995589286,-0.01323408209447275
5728,0.0,0.0,0.0,25,2,0,What are the other launch site of the rockets which also have been launched from  Cape Canaveral Air Force Station Launch Complex 5 ?,"[['dbo:launchSite'], ['dbo:launchSite']]",[],factoid,launch site rockets also launched cape canaveral air force station launch complex 5 ?,0,-0.02840554611760876,-0.014040086576058104
5730,0.0,0.0,0.0,11,1,1,Who was the production company for the film house party 2?,[['dbo:distributor']],['dbp:studio'],factoid,production company film house party 2 ?,0,-0.05167197313860651,-0.02591033830016607
5733,0.0,0.0,0.0,16,2,0,Which school of jack mcGregor attend which was also the training center of William Anthony ?,"[['dbo:education'], ['dbo:training']]",[],factoid,school jack mcgregor attend also training center william anthony ?,0,-0.033593656367602184,-0.01768047151031485
5745,0.0,0.0,0.0,12,2,0,What is the founding year of the brewery that produces Pilsner Urquell?,"[['dbp:brewery'], ['dbo:foundingYear']]",[],factoid,founding year brewery produces pilsner urquell ?,0,-0.026254102910249676,-0.014468163237328054
5748,0.0,0.0,0.0,7,1,0,What is the official language of Suriname?,[['dbo:officialLanguage']],[],factoid,official language suriname ?,0,-0.036768030409388655,-0.01957299989468455
5755,0.0,0.0,0.0,5,1,1,Who developed the halcyon house,[['dbo:architect']],['dbo:developer'],factoid,developed halcyon house,0,-0.030538972241494697,-0.016390767370772944
5770,0.0,0.0,0.0,5,1,0,Who produced united 93 (film),[['dbo:producer']],[],factoid,produced united 93 ( film ),0,-0.06125584204732146,-0.00033585378836636486
5780,0.0,0.0,0.0,10,1,1,Who are the people whose phD advisor was Harry Harlow?,[['dbp:doctoralAdvisor']],['dbo:doctoralAdvisor'],factoid,people whose phd advisor harry harlow ?,0,-0.031817013718946394,-0.01492691319604825
5782,0.0,0.0,0.0,14,2,0,Which county seats are in the district where I can find the Hylebos Creek?,"[['dbo:district'], ['dbo:countySeat']]",[],factoid,county seats district find hylebos creek ?,0,-0.04261548743912406,-0.008510885331501773
5808,0.0,0.0,0.0,6,1,0,What river originates in Kingston Ontario?,[['dbp:sourceLocation']],[],factoid,river originates kingston ontario ?,0,-0.0335483708541836,-0.010763549183832
5812,0.0,0.0,0.0,18,2,0,What is the river whose source is Cowombat  Flat and has it's mouth located in Murray Mouth?,"[['dbo:riverMouth'], ['dbo:source']]",[],factoid,river whose source cowombat flat 's mouth located murray mouth ?,0,-0.050590718636894016,-0.005712889467393745
5829,0.0,0.0,0.0,14,2,0,The pope whose shrine is in St Peter's Basilica was venerated in which sects?,"[['dbp:majorShrine'], ['dbp:veneratedIn']]",[],list,pope whose shrine st peter 's basilica venerated sects ?,0,-0.030257357355972864,-0.01390451693837345
5832,0.0,0.0,0.0,5,1,1,who produced school for scoundrels,[['dbp:studio']],['dbo:producer'],factoid,produced school scoundrels,0,-0.03549511333563576,-0.023490106709224162
5837,0.0,0.0,0.0,12,1,2,How many people won the Gold Medal of the Royal Astronomical Society?,[['dbp:prizes']],"['dbo:award', 'dbp:awards']",count,many people gold medal royal astronomical society ?,0,-0.03014511122803154,-0.018174467785256703
5838,0.0,0.0,0.0,6,1,1,nikkyō niwano is of which nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid,nikkyō niwano nationality ?,0,-0.03393339766137836,-0.0189146962941378
5846,0.0,0.0,0.0,7,1,1,To which city does Northeast Library belong?,[['dbo:city']],['dbo:location'],factoid,city northeast library belong ?,0,-0.05211696122613274,0.007977016175166631
5862,0.0,0.0,0.0,14,2,0,List the other members of the band of which Juelz Santana is a part?,"[['dbp:currentMembers'], ['dbo:bandMember']]",[],list,list members band juelz santana part ?,0,-0.021876195229940096,-0.01073100101722079
5863,0.0,0.0,0.0,12,2,1,List the significant building of the architect who also designed  Kiev?,"[['dbo:significantBuilding'], ['dbo:significantBuilding']]",['dbo:architect'],list,list significant building architect also designed kiev ?,0,-0.03197585903696207,-0.013774854944444095
5868,0.0,0.0,0.0,6,1,0,How many shows does HBO have?,[['dbo:company']],[],count,many shows hbo ?,0,-0.03219156174029592,-0.01871701761781434
5887,0.0,0.0,0.0,8,1,0,Was Gareth Southgate a manager of Middlesbrough F.C.?,[['dbp:managerclubs']],[],boolean,gareth southgate manager middlesbrough f.c . ?,0,-0.02884800640104259,-0.013422514981302452
5893,0.0,0.0,0.0,16,2,0,What is the common military branch of the Thomas Darden and that of Edwin F. Hunter,"[['dbp:branch'], ['dbo:militaryBranch']]",[],factoid,common military branch thomas darden edwin f. hunter,0,-0.03276718931259543,-0.013991388430696474
5897,0.0,0.0,0.0,9,1,0,How many people were drafted in the LA Clippers?,[['dbp:draftTeam']],[],count,many people drafted la clippers ?,0,-0.0332117177976349,-0.019333488156470367
5905,0.0,0.0,0.0,13,2,0,"Where is Benjamin Franklin Terry buried, and US Route 59 has a junction?","[['dbp:placeofburial'], ['dbp:junction']]",[],factoid,"benjamin franklin terry buried , us route 59 junction ?",0,-0.0317677256660262,-0.014241220678874397
5909,0.0,0.0,0.0,5,1,1,Is Ombla originate in Croatia?,[['dbo:sourceMountain']],['dbo:hometown'],boolean,ombla originate croatia ?,0,-0.029338068351207794,-0.01471484335061353
5911,0.0,0.0,0.0,11,2,0,Where is the head quarters of the owner of Hamline Avenue?,"[['dbo:owner'], ['dbp:headquarters']]",[],factoid,head quarters owner hamline avenue ?,0,-0.02823789043851262,-0.014636474915124539
5914,0.0,0.0,0.0,7,1,0,Where does lake borgne flow out to,[['dbo:outflow']],[],factoid,lake borgne flow,0,-0.032934840350486945,-0.013407959601393174
5924,0.0,0.0,0.0,8,1,3,"which country locates xavier institute of management, bhubaneswar",[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid,"country locates xavier institute management , bhubaneswar",0,-0.042223544367549735,-0.01628632256269595
5926,0.0,0.0,0.0,7,1,0,which soviet scientist was also a commissar?,[['dbo:occupation']],[],factoid,soviet scientist also commissar ?,0,-0.02889815956094183,-0.013485161101713272
5940,0.0,0.0,0.0,15,2,0,How many people have parterned with the person choroegraphed by Catarina Lindgren in the past?,"[['dbo:formerPartner'], ['dbo:formerChoreographer']]",[],count,many people parterned person choroegraphed catarina lindgren past ?,0,-0.03995111145820117,0.002287954539495394
5948,0.0,0.0,0.0,8,2,0,Do Urdu and Persian have a common root?,"[['dbo:languageFamily'], ['dbo:languageFamily']]",[],factoid,urdu persian common root ?,0,-0.02822906180011581,-0.014011454118325425
5957,0.0,0.0,0.0,10,1,1,which city in the USA is lawrence joseph henderson from,[['dbo:deathPlace']],['dbo:birthPlace'],factoid,city usa lawrence joseph henderson,0,-0.056194152300636006,0.006053499214876552
5962,0.0,0.0,0.0,18,2,0,Who is the writer with notable works like Adventures of Huckleberry Finn and The Adventures of Tom Sawyer?,"[['dbo:notableWork'], ['dbo:notableWork']]",[],factoid,writer notable works like adventures huckleberry finn adventures tom sawyer ?,0,-0.02938419225599759,-0.011359601602607359
5967,0.0,0.0,0.0,7,1,1,What was the nationality of ku hye-sun?,[['dbo:nationality']],['dbo:birthPlace'],factoid,nationality ku hye-sun ?,0,-0.03234386029534015,-0.01842064338073406
5970,0.0,0.0,0.0,5,1,1,what is pablo lemoine's nationality?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,pablo lemoine 's nationality ?,0,-0.0342553308306915,-0.018385130388488803
5999,0.0,0.0,0.0,5,1,1,what is andré gumprecht's nationality,[['dbo:birthPlace']],['dbo:nationality'],factoid,andré gumprecht 's nationality,0,-0.03516026240018486,-0.01904630111405947
6000,0.0,0.0,0.0,13,2,0,Which associate of Thomas bryan Martin is also the president of Carmichael ?,"[['dbo:associate'], ['dbp:president']]",[],factoid,associate thomas bryan martin also president carmichael ?,0,-0.033760554872036774,-0.015145741060766466
6001,0.0,0.0,0.0,9,1,0,Who is the former partner of Chris Knierim ?,[['dbo:formerPartner']],[],factoid,former partner chris knierim ?,0,-0.029666527590408366,-0.017268839977658827
6013,0.0,0.0,0.0,8,1,0,What is the club of Perianne Jones ?,[['dbp:club']],[],factoid,club perianne jones ?,0,-0.027909098869716795,-0.017121902901876766
6017,0.0,0.0,0.0,12,2,1,What are some famous works of the writer of The Second Coming?,"[['dbp:writer'], ['dbp:notableworks']]",['dbo:author'],factoid,famous works writer second coming ?,0,-0.030974140037325414,-0.00020042086949611775
6033,0.0,0.0,0.0,7,1,0,Who gives the license of WXXV-DT2 ?,[['dbp:licensee']],[],factoid,gives license wxxv-dt2 ?,0,-0.02795842365673783,-0.015069421747693842
6045,0.0,0.0,0.0,11,2,0,Who represent the constituencies of Noe Valley and Duboce Triangle ?,"[['dbp:constituency'], ['dbp:constituency']]",[],factoid,represent constituencies noe valley duboce triangle ?,0,-0.027615613109071395,-0.014491012118723457
6046,0.0,0.0,0.0,5,1,1,what nationality is kid lavigne?,[['dbo:nationality']],['dbo:birthPlace'],factoid,nationality kid lavigne ?,0,-0.034061723764058714,-0.01891354668630576
6051,0.0,0.0,0.0,8,2,0,Who is the oldest child of Meryl Streep?,"[['dbo:child'], ['dbo:birthDate']]",[],factoid,oldest child meryl streep ?,0,-0.028373735342530015,-0.013173022093674398
6058,0.0,0.0,0.0,6,1,0,What municipalities are adjacent to Chne-Bougeries?,[['dbp:neighboringMunicipalities']],[],factoid,municipalities adjacent chne-bougeries ?,0,-0.027324095130995592,-0.013935362302588891
6060,0.0,0.0,0.0,12,1,1,"What is the form of the Norman language spoken in Jersey, France?",[['dbo:languageFamily']],['dbo:language'],factoid,"form norman language spoken jersey , france ?",0,-0.041063938258226955,-0.019656738033136296
6065,0.0,0.0,0.0,8,2,0,Where are jockeys in Dubai World Cup from?,"[['dbo:race'], ['dbp:birthPlace']]",[],factoid,jockeys dubai world cup ?,0,-0.025083349791232796,-0.014386294767812061
6068,1.0,0.2857142857142857,0.4444444444444445,9,1,7,triplicane can be found in which district in india?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",list,triplicane found district india ?,0,-0.03317052015199849,-0.008731486331984483
6076,0.0,0.0,0.0,6,1,1,Which religion does antun saadeh follow?,[['dbp:religion']],['dbo:religion'],factoid,religion antun saadeh follow ?,0,-0.03205632308620329,-0.01761577285089063
6077,0.0,0.0,0.0,14,2,1,Who developed the software which is used as operating system of Magic Trackpad ?,"[['dbo:operatingSystem'], ['dbp:developer']]",['dbo:developer'],factoid,developed software used operating system magic trackpad ?,0,-0.03048647076213407,-0.018351496245232413
6084,0.0,0.0,0.0,8,1,1,Which baseball team is owned by Robert Nutting?,[['dbp:owner']],['dbo:owner'],factoid,baseball team owned robert nutting ?,0,-0.035828076973754806,-0.029576828689597066
6086,0.0,0.0,0.0,14,2,0,Which fictional character's relative is Clan McDuck and belongs to American Pekin duck ?,"[['dbo:species'], ['dbp:relatives']]",[],factoid,fictional character 's relative clan mcduck belongs american pekin duck ?,0,-0.03196055988910983,-0.014670876564619588
6088,0.0,0.0,0.0,10,1,1,In which city was the former Dutch queen Juliana buried?,[['dbp:burialPlace']],['dbo:restingPlace'],factoid,city former dutch queen juliana buried ?,0,-0.05507815595140769,0.00434967458328775
6091,0.0,0.0,0.0,10,2,0,"Whose relatives are Clan McDuck and Huey, Dewey, and Louie?","[['dbp:relatives'], ['dbp:relatives']]",[],factoid,"whose relatives clan mcduck huey , dewey , louie ?",0,-0.02856437835643636,-0.013238160346725892
6107,1.0,0.2,0.33333333333333337,6,1,5,What's a popular spot in belgrade,[['dbo:location']],"['dbo:city', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid,'s popular spot belgrade,0,-0.026152396617927988,-0.0061631516093085875
6109,0.0,0.0,0.0,11,2,0,Which US state gave  us Brian Deegan and Harold Lyold?,"[['dbp:birthPlace'], ['dbp:birthPlace']]",[],factoid,us state gave us brian deegan harold lyold ?,0,-0.038101550269581834,-0.01510606015188438
6120,0.0,0.0,0.0,8,1,0,Is william doyle the chairman of Georgetown university?,[['dbp:chairman']],[],boolean,william doyle chairman georgetown university ?,0,-0.03310264743988034,-0.015174958115072332
6122,0.5,0.5,0.5,12,2,2,Which awards has been given to both michel hazanavicius and geoffrey rush?,"[['dbp:awards'], ['dbp:awards']]","['dbo:award', 'dbp:awards']",factoid,awards given michel hazanavicius geoffrey rush ?,0,-0.028894810620396408,-0.01502709695498132
6125,0.0,0.0,0.0,3,1,1,who wrote decadence,[['dbo:writer']],['dbo:author'],factoid,wrote decadence,0,-0.03703895624179126,-0.019082514089427616
6128,0.0,0.0,0.0,6,1,1,What religion does bhumibol adulyadej follow,[['dbp:religion']],['dbo:religion'],factoid,religion bhumibol adulyadej follow,0,-0.03205632308620335,-0.017615772850891106
6132,0.0,0.0,0.0,6,1,1,Which nation is sven authorsen from?,[['dbo:country']],['dbo:birthPlace'],factoid,nation sven authorsen ?,0,-0.028415124144174166,-0.014820612701013607
6140,0.0,0.0,0.0,11,2,0,What is the nickname of the home stadium of Angels Toru?,"[['dbo:homeStadium'], ['dbp:nickname']]",[],factoid,nickname home stadium angels toru ?,0,-0.02826732928066284,-0.014265498283805363
6144,0.0,0.0,0.0,5,1,1,Where is mostafa chatrabgoon from,[['dbo:birthPlace']],['dbo:hometown'],factoid,mostafa chatrabgoon,0,-0.027089266128950053,-0.014047065303295346
6154,0.0,0.0,0.0,8,2,0,Which country's people work in the Birdman enterprises?,"[['dbo:institution'], ['dbp:nationality']]",[],factoid,country 's people work birdman enterprises ?,0,-0.04731289134585348,-0.01956850592050771
6160,0.0,0.0,0.0,7,2,0,Paris Sisters singles are of which language?,"[['dbo:musicalBand'], ['dbp:language']]",[],list,paris sisters singles language ?,0,-0.03685490014738875,-0.016623905349702314
6165,0.0,0.0,0.0,6,1,1,what country is tom shapiro from,[['dbo:hometown']],['dbo:birthPlace'],factoid,country tom shapiro,0,-0.04958704869691825,-0.02205206711579998
6178,0.0,0.0,0.0,12,1,0,Who was the First Driver of 1999 San Marino Grand Prix ?,[['dbp:firstDriver']],[],factoid,first driver 1999 san marino grand prix ?,0,-0.02994725771694226,-0.012827311878829194
6181,0.0,0.0,0.0,15,2,0,Which office holder's predecessor is  Lucius Cornelius and his associate is Marcus Calpurnius Bibulus?,"[['dbo:associate'], ['dbo:predecessor']]",[],factoid,office holder 's predecessor lucius cornelius associate marcus calpurnius bibulus ?,0,-0.02851891684136585,-0.013302981707906012
6182,0.0,0.0,0.0,19,2,0,"Who won the general elections in India in 2009, and had also won the AP elections in 2004 ?","[['dbo:affiliation'], ['dbo:affiliation']]",[],factoid,"general elections india 2009 , also ap elections 2004 ?",0,-0.029656629752212692,-0.011309709504311424
6195,0.0,0.0,0.0,10,1,1,Was andy worhol the director of the san diego surf?,[['dbo:cinematography']],['dbo:director'],boolean,andy worhol director san diego surf ?,0,-0.031314568711947426,-0.011511716044396318
6208,0.0,0.0,0.0,9,2,0,How many religions have the relatives of waxiangs followed?,"[['dbp:related'], ['dbo:religion']]",[],count,many religions relatives waxiangs followed ?,0,-0.03197915170747717,-0.017834541530702994
6210,0.0,0.0,0.0,6,1,0,Who is the mayor of Paris?,[['dbo:mayor']],[],factoid,mayor paris ?,0,-0.03048629319678328,-0.010128010160671847
6217,0.0,0.0,0.0,5,1,1,Which company owns Evraz ?,[['dbo:owningCompany']],['dbo:owner'],factoid,company owns evraz ?,0,-0.0361272571558025,-0.01881047082655304
6220,0.0,0.0,0.0,7,1,0,When was the De Beers company founded?,[['dbo:foundingYear']],[],factoid,de beers company founded ?,0,-0.037534929218794436,-0.018521160418985744
6223,0.0,0.0,0.0,12,2,1,What is the nationality of the David King-Wood and John Steed ?,"[['dbp:nationality'], ['dbp:nationality']]",['dbo:nationality'],factoid,nationality david king-wood john steed ?,0,-0.040384761323796536,-0.03060721592158677
6225,0.0,0.0,0.0,10,2,0,List the people casted in Betsy's Wedding and 16 candles?,"[['dbo:starring'], ['dbp:starring']]",[],list,list people casted betsy 's wedding 16 candles ?,0,-0.03024873432325861,-0.016263484649194835
6228,0.0,0.0,0.0,12,2,0,In how many different places do Starwood hotels and resorts worldwide operate?,"[['dbp:operator'], ['dbp:address']]",[],count,many different places starwood hotels resorts worldwide operate ?,0,-0.032889365988836586,-0.017276322583885846
6231,0.0,0.0,0.0,14,2,0,"Where is the fictional character from, whose last appearance was in the Avengers, 1998?","[['dbp:last'], ['dbp:nationality']]",[],factoid,"fictional character , whose last appearance avengers , 1998 ?",0,-0.02956687138615879,-0.013893656160624985
6232,0.0,0.0,0.0,15,2,0,"Twin cities 400 is operated by what city, which is the birthplace of Leona Baumgarter?","[['dbo:birthPlace'], ['dbo:operatedBy']]",[],list,"twin cities 400 operated city , birthplace leona baumgarter ?",0,-0.05000575216111422,0.001298073683037865
6244,0.0,0.0,0.0,17,1,0,what left-handed pitcher was signed by the Boston Red Sox as an amateur free agent in 1936?,[['dbo:position']],[],factoid,left-handed pitcher signed boston red sox amateur free agent 1936 ?,0,-0.028376080341601075,-0.013532470838307898
