,recall_x,precision_x,f1_x,word_count_x,rel_count_x,sys_relations_x,question,gold_relations_x,system_relations_x,question_type_x,recall_y,precision_y,f1_y,word_count_y,rel_count_y,sys_relations_y,gold_relations_y,system_relations_y,question_type_y
247,0.0,0.0,0.0,7,1,1,What film did alfred uhry contribute to?,[['dbo:writer']],['dbo:musicComposer'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:writer']],['dbo:musicComposer'],factoid
248,0.0,0.0,0.0,6,1,1,what types of play is geist,[['dbp:modes']],['dbo:genre'],factoid,0.0,0.0,0.0,6,1,1,[['dbp:modes']],['dbo:genre'],factoid
249,0.0,0.0,0.0,8,1,1,what city in Italy is marlene kuntz from,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,8,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
250,0.0,0.0,0.0,3,1,1,who wrote decadence,[['dbo:writer']],['dbo:author'],factoid,0.0,0.0,0.0,3,1,1,[['dbo:writer']],['dbo:author'],factoid
251,0.0,0.0,0.0,10,1,0,Which universities are also known as the Tulane Green wave?,[['dbp:nickname']],[],factoid,0.0,0.0,0.0,10,1,0,[['dbp:nickname']],[],factoid
252,0.0,0.0,0.0,9,1,1,who produced the adventures of tom thumb and thumbelina,[['dbp:studio']],['dbo:producer'],factoid,0.0,0.0,0.0,9,1,0,[['dbp:studio']],[],factoid
253,0.0,0.0,0.0,11,2,0,What is the common genere of Abhijit Kunte and Kasparov ?,"[['dbp:knownFor'], ['dbo:genre']]",[],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:knownFor'], ['dbo:genre']]",[],factoid
254,0.0,0.0,0.0,10,1,0,In which company is Raymond Conner at an important position?,[['dbo:keyPerson']],[],factoid,0.0,0.0,0.0,10,1,1,[['dbo:keyPerson']],['dbp:keyPeople'],factoid
255,0.0,0.0,0.0,10,1,1,Who are the people whose phD advisor was Harry Harlow?,[['dbp:doctoralAdvisor']],['dbo:doctoralAdvisor'],factoid,0.0,0.0,0.0,10,1,1,[['dbp:doctoralAdvisor']],['dbo:doctoralAdvisor'],factoid
256,0.5,0.5,0.5,10,2,2,Who has fought in the conflicts around the Mississippi river?,"[['dbp:place'], ['dbp:combatant']]","['dbo:place', 'dbp:combatant']",factoid,0.0,0.0,0.0,10,2,1,"[['dbp:place'], ['dbp:combatant']]",['dbo:battle'],factoid
257,0.0,0.0,0.0,9,1,0,What is a body of work by sean delaney,[['dbo:artist']],[],factoid,0.0,0.0,0.0,9,1,1,[['dbo:artist']],['dbo:author'],factoid
258,0.0,0.0,0.0,12,1,0,What are some fictional characters whose voice is in the peanuts movie?,[['dbo:voice']],[],factoid,0.0,0.0,0.0,12,1,0,[['dbo:voice']],[],factoid
259,0.0,0.0,0.0,10,1,0,Who are the associate musical artists of Dalma Kovcs ?,[['dbo:associatedMusicalArtist']],[],factoid,0.0,0.0,0.0,10,1,0,[['dbo:associatedMusicalArtist']],[],factoid
260,0.0,0.0,0.0,11,2,1,What is the parent company of company which owns Sony Bank?,"[['dbp:parent'], ['dbo:parentCompany']]",['dbo:owningCompany'],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:parent'], ['dbo:parentCompany']]",[],factoid
261,0.0,0.0,0.0,5,1,0,When was the Titanic completed?,[['dbo:completionDate']],[],factoid,0.0,0.0,0.0,5,1,0,[['dbo:completionDate']],[],factoid
262,0.0,0.0,0.0,9,1,0,Where did the 2015 MLS All-Star Game take place?,[['dbp:city']],[],factoid,0.0,0.0,0.0,9,1,0,[['dbp:city']],[],factoid
263,0.0,0.0,0.0,7,1,0,Which U.S. state has the abbreviation MN?,[['dbp:postalabbreviation']],[],factoid,0.0,0.0,0.0,7,1,0,[['dbp:postalabbreviation']],[],factoid
264,0.0,0.0,0.0,10,2,0,Which writer is famous for works written by Neil Gaiman?,"[['dbp:writers'], ['dbo:notableWork']]",[],factoid,0.5,0.5,0.5,10,2,2,"[['dbp:writers'], ['dbo:notableWork']]","['dbo:author', 'dbo:notableWork']",factoid
265,0.0,0.0,0.0,9,1,1,Which type of structural syle is st peters church?,[['dbo:architecturalStyle']],['dbo:type'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:architecturalStyle']],['dbo:type'],factoid
266,0.0,0.0,0.0,13,2,0,"Through which important cities the does the river originating from the Duwamish, flow?","[['dbo:source'], ['dbo:city']]",[],factoid,0.0,0.0,0.0,13,2,0,"[['dbo:source'], ['dbo:city']]",[],factoid
267,0.0,0.0,0.0,7,1,1,What book did donald e. westlake write,[['dbo:notableWork']],['dbo:author'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:notableWork']],['dbo:author'],factoid
268,0.0,0.0,0.0,9,1,1,What are the mountains in the Sequoia National Park?,[['dbo:locatedInArea']],['dbo:mountainRange'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:locatedInArea']],['dbo:mountainRange'],factoid
269,0.0,0.0,0.0,5,1,1,Where is rebecca harms from?,[['dbo:nationality']],['dbo:hometown'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
270,0.0,0.0,0.0,8,2,1,Terry Pratchett has written about how many topics?,"[['dbp:author'], ['dbo:nonFictionSubject']]",['dbp:subject'],count,0.0,0.0,0.0,8,2,0,"[['dbp:author'], ['dbo:nonFictionSubject']]",[],count
271,0.0,0.0,0.0,12,1,0,How many gold medals did Michael Phelps win at the 2008 Olympics?,[['dbo:goldMedalist']],[],count,0.0,0.0,0.0,12,1,0,[['dbo:goldMedalist']],[],count
272,0.0,0.0,0.0,6,1,1,which continent is vatnajokull located in,[['dbo:location']],['dbo:country'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:location']],['dbo:country'],factoid
273,0.0,0.0,0.0,8,1,0,Did Alexander Magleby study at the Dartmouth College?,[['dbo:university']],[],boolean,0.0,0.0,0.0,8,1,0,[['dbo:university']],[],boolean
274,0.0,0.0,0.0,7,1,1,plastic tree has an album titled what?,[['dbo:artist']],['dbo:type'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:artist']],['dbo:type'],factoid
275,0.0,0.0,0.0,10,1,0,Name an animated cartoon that played on Nickelodeon during 1998-2005,[['dbo:genre']],[],list,0.0,0.0,0.0,10,1,1,[['dbo:genre']],['dbp:genre'],list
276,0.0,0.0,0.0,6,1,1,what country is cher (department) in?,[['dbo:isPartOf']],['dbo:location'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:isPartOf']],['dbo:country'],factoid
277,0.0,0.0,0.0,20,2,0,Which home stadium of 2011-12 FC Spartak Moscow season is also the location of birth of the Svetlana Gounkina ?,"[['dbo:homeStadium'], ['dbo:birthPlace']]",[],factoid,0.0,0.0,0.0,20,2,0,"[['dbo:homeStadium'], ['dbo:birthPlace']]",[],factoid
278,0.0,0.0,0.0,7,1,0,To where does Lake St. Clair flow?,[['dbo:outflow']],[],factoid,0.0,0.0,0.0,7,1,0,[['dbo:outflow']],[],factoid
279,0.0,0.0,0.0,7,1,0,What are some islands in the bahamas?,[['dbp:archipelago']],[],factoid,0.0,0.0,0.0,7,1,0,[['dbp:archipelago']],[],factoid
280,0.0,0.0,0.0,9,2,0,Which university's graduates have worked in the Quartermaster corps?,"[['dbo:militaryUnit'], ['dbo:almaMater']]",[],factoid,0.0,0.0,0.0,9,2,0,"[['dbo:militaryUnit'], ['dbo:almaMater']]",[],factoid
281,0.0,0.0,0.0,6,1,1,which film did siddiq barmak direct,[['dbo:editing']],['dbo:director'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:editing']],['dbo:director'],factoid
282,0.0,0.0,0.0,6,1,1,Is Sloth in the Chordate phylum?,[['dbp:phylum']],['dbo:phylum'],boolean,0.0,0.0,0.0,6,1,0,[['dbp:phylum']],[],boolean
283,0.0,0.0,0.0,6,1,0,Is Fluidinfo written in PostgreSQL language?,[['dbp:programmingLanguage']],[],boolean,0.0,0.0,0.0,6,1,0,[['dbp:programmingLanguage']],[],boolean
284,0.0,0.0,0.0,7,1,1,what country is leonid andreyev originally from,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
285,0.0,0.0,0.0,7,1,0,the invisible is what type of album?,[['dbo:genre']],[],factoid,0.0,0.0,0.0,7,1,1,[['dbo:genre']],['dbo:type'],factoid
286,0.0,0.0,0.0,9,1,0,what type of creed is practiced by allen trovillion,[['dbo:religion']],[],factoid,0.0,0.0,0.0,9,1,0,[['dbo:religion']],[],factoid
287,0.0,0.0,0.0,8,1,0,Where did Jerry Tagge do his elementary schooling?,[['dbp:highSchool']],[],factoid,0.0,0.0,0.0,8,1,0,[['dbp:highSchool']],[],factoid
288,0.5,0.5,0.5,13,2,2,How many TV shows are similar to the ones belonging to fantasy genre?,"[['dbo:related'], ['dbo:genre']]","['dbo:genre', 'dbp:genre']",count,0.5,0.5,0.5,13,2,2,"[['dbo:related'], ['dbo:genre']]","['dbo:genre', 'dbp:genre']",count
289,0.0,0.0,0.0,9,1,0,where is the cape canaveral air force station based,[['dbo:location']],[],factoid,0.0,0.0,0.0,9,1,1,[['dbo:location']],['dbo:country'],factoid
290,0.0,0.0,0.0,8,1,0,what is a 2013 sony computer entertainment game,[['dbo:publisher']],[],factoid,0.0,0.0,0.0,8,1,0,[['dbo:publisher']],[],factoid
291,0.0,0.0,0.0,5,1,1,Where was liam watts born?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
292,0.0,0.0,0.0,7,1,1,which city did hans-walter heyne pass away,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
293,0.5,0.5,0.5,10,2,2,what kind of games can I find for PC 9800?,"[['dbo:computingPlatform'], ['dbp:genre']]","['dbo:computingPlatform', 'dbo:genre']",factoid,0.0,0.0,0.0,10,2,1,"[['dbo:computingPlatform'], ['dbp:genre']]",['dbo:genre'],factoid
294,0.0,0.0,0.0,9,1,1,where city in minnesota was catharine mackinnon  born,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,9,1,1,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
295,0.0,0.0,0.0,7,1,2,Who's a voice actor born in germany,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,7,1,2,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
296,0.0,0.0,0.0,14,2,1,In how many places are the tombs of people who died in Connecticut Colony?,"[['dbo:restingPlace'], ['dbp:placeOfDeath']]",['dbo:deathPlace'],count,0.0,0.0,0.0,14,2,0,"[['dbo:restingPlace'], ['dbp:placeOfDeath']]",[],count
297,0.0,0.0,0.0,6,1,2,what country is asagiri located in,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,6,1,2,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid
298,0.0,0.0,0.0,9,1,1,What is one of the songs james hetfield wote?,[['dbo:writer']],['dbo:artist'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:writer']],['dbo:artist'],factoid
299,0.0,0.0,0.0,10,1,1,What is a basin country that jur river flows through,[['dbo:sourceCountry']],['dbo:country'],factoid,0.0,0.0,0.0,10,1,1,[['dbo:sourceCountry']],['dbo:country'],factoid
300,0.0,0.0,0.0,12,2,0,List the name of the soccer clubs whose chairman is Joan Laporta.,"[['dbo:chairman'], ['dbp:name']]",[],list,0.0,0.0,0.0,12,2,0,"[['dbo:chairman'], ['dbp:name']]",[],list
301,0.0,0.0,0.0,21,2,0,Where did the ultimate fighter: a champion will be crowned tonight and ultimate fighter: team rousey vs team tate take place?,"[['dbp:city'], ['dbp:city']]",[],factoid,0.0,0.0,0.0,21,2,0,"[['dbp:city'], ['dbp:city']]",[],factoid
302,0.0,0.0,0.0,7,1,1,where in Scandinavia is egil hegerberg from,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,0,[['dbo:hometown']],[],factoid
303,0.0,0.0,0.0,5,1,2,What area does kutp serve,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid,0.0,0.0,0.0,5,1,2,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid
304,0.0,0.0,0.0,14,2,0,Which team has had both Martin prochzka and garry unger as its players ?,"[['dbo:formerTeam'], ['dbo:formerTeam']]",[],factoid,0.0,0.0,0.0,14,2,0,"[['dbo:formerTeam'], ['dbo:formerTeam']]",[],factoid
305,0.5,0.5,0.5,13,2,2,What is the war in which both K Fordice and P Fitzwallace fight?,"[['dbp:battles'], ['dbp:battles']]","['dbo:battle', 'dbp:battles']",factoid,0.0,0.0,0.0,13,2,1,"[['dbp:battles'], ['dbp:battles']]",['dbo:battle'],factoid
306,0.0,0.0,0.0,7,1,1,Was Queen Latifah in the U.N.I.T.Y. group?,[['dbo:musicalArtist']],['dbo:bandMember'],boolean,0.0,0.0,0.0,7,1,0,[['dbo:musicalArtist']],[],boolean
307,0.0,0.0,0.0,7,1,0,Does the platte river originate in Colorado?,[['dbo:sourceRegion']],[],boolean,0.0,0.0,0.0,7,1,0,[['dbo:sourceRegion']],[],boolean
308,0.0,0.0,0.0,10,1,1,"Where does Truman McGill Hobbs, United States District Judge live?",[['dbp:residence']],['dbo:residence'],factoid,0.0,0.0,0.0,10,1,0,[['dbp:residence']],[],factoid
309,0.0,0.0,0.0,5,1,1,Where did drew macias die,[['dbo:birthPlace']],['dbo:deathPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:birthPlace']],['dbo:deathPlace'],factoid
310,0.0,0.0,0.0,6,1,0,what provience is dez dam in,"[['dbo:country', 'dbo:location']]",[],factoid,0.0,0.0,0.0,6,1,0,"[['dbo:country', 'dbo:location']]",[],factoid
311,0.0,0.0,0.0,6,1,2,what country is high willhays in,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,6,1,2,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid
312,0.0,0.0,0.0,10,1,1,What type of rock is new ipswich mountain made of,[['dbo:type']],['dbo:genre'],factoid,0.0,0.0,0.0,10,1,1,[['dbo:type']],['dbo:genre'],factoid
313,0.0,0.0,0.0,9,1,0,Humes High School is alma mater to which person?,[['dbp:education']],[],list,0.0,0.0,0.0,9,1,0,[['dbp:education']],[],list
314,0.0,0.0,0.0,5,1,1,what are works about existentialism,[['dbo:type']],['dbo:literaryGenre'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:type']],['dbo:literaryGenre'],factoid
315,0.0,0.0,0.0,10,1,1,Was andy worhol the director of the san diego surf?,[['dbo:cinematography']],['dbo:director'],boolean,0.0,0.0,0.0,10,1,1,[['dbo:cinematography']],['dbo:director'],boolean
316,0.0,0.0,0.0,14,2,0,"Where is the fictional character from, whose last appearance was in the Avengers, 1998?","[['dbp:last'], ['dbp:nationality']]",[],factoid,0.0,0.0,0.0,14,2,0,"[['dbp:last'], ['dbp:nationality']]",[],factoid
317,0.0,0.0,0.0,5,1,1,When was Olof Palme shot?,[['dbo:deathDate']],['dbo:country'],factoid,0.0,0.0,0.0,5,1,0,[['dbo:deathDate']],[],factoid
318,0.0,0.0,0.0,9,1,1,what is the place of birth of tomasz markowski?,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,9,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
319,0.0,0.0,0.0,18,2,0,What is the debut team of the american football player who studied in North Fort Myers High School?,"[['dbo:highschool'], ['dbp:debutteam']]",[],factoid,0.0,0.0,0.0,18,2,0,"[['dbo:highschool'], ['dbp:debutteam']]",[],factoid
320,0.5,0.5,0.5,16,2,2,The president who was in office when Lee Hyun Jae was the PM followed which religion?,"[['dbp:primeminister'], ['dbo:religion']]","['dbo:religion', 'dbp:president']",list,0.0,0.0,0.0,16,2,0,"[['dbp:primeminister'], ['dbo:religion']]",[],list
321,0.0,0.0,0.0,9,1,1,What people are known to work for Johnny Cash?,[['dbp:associatedActs']],['dbo:knownFor'],factoid,0.0,0.0,0.0,9,1,0,[['dbp:associatedActs']],[],factoid
322,0.0,0.0,0.0,4,1,0,which company made vanguard?,[['dbo:publisher']],[],factoid,0.0,0.0,0.0,4,1,0,[['dbo:publisher']],[],factoid
323,0.0,0.0,0.0,7,1,2,where is bangor theological seminary located at?,[['dbo:location']],"['dbo:city', 'dbo:country']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
324,0.5,0.5,0.5,9,2,2,How many people hold important positions alongwith Donna Shalala?,"[['dbo:keyPerson'], ['dbp:keyPeople']]","['dbo:keyPerson', 'dbo:position']",count,0.0,0.0,0.0,9,2,0,"[['dbo:keyPerson'], ['dbp:keyPeople']]",[],count
325,0.0,0.0,0.0,9,1,0,what film is the brave one (2007 film) by?,[['dbo:writer']],[],factoid,0.0,0.0,0.0,9,1,1,[['dbo:writer']],['dbo:director'],factoid
326,0.0,0.0,0.0,12,1,1,what is the name of a series of albums featuring pop hits,[['dbo:type']],['dbo:genre'],factoid,0.0,0.0,0.0,12,1,1,[['dbo:type']],['dbo:genre'],factoid
327,0.0,0.0,0.0,10,1,1,what music is played in the one for all album,[['dbo:genre']],['dbo:type'],factoid,0.0,0.0,0.0,10,1,1,[['dbo:genre']],['dbo:musicComposer'],factoid
328,0.0,0.0,0.0,8,1,1,Name the associate acts of  Martin Pugh?,[['dbp:associatedActs']],['dbo:associate'],list,0.0,0.0,0.0,8,1,0,[['dbp:associatedActs']],[],list
329,0.0,0.0,0.0,14,1,1,What is the name of the crater on the moon named for georg ohm?,[['dbp:namedafter']],['dbp:namedFor'],factoid,0.0,0.0,0.0,14,1,0,[['dbp:namedafter']],[],factoid
330,0.0,0.0,0.0,18,2,0,List the driver of SA MArino Grand Prix is also the Pole driver of Canadian Grand Proix ?,"[['dbp:poleDriver'], ['dbp:firstDriver']]",[],list,0.0,0.0,0.0,18,2,0,"[['dbp:poleDriver'], ['dbp:firstDriver']]",[],list
331,0.0,0.0,0.0,9,1,1,name the races where bobby beasley took part ?,[['dbo:race']],['dbp:race'],list,0.0,0.0,0.0,9,1,1,[['dbo:race']],['dbp:race'],list
332,0.0,0.0,0.0,6,1,0,what is the nationality of sissi?,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,6,1,1,[['dbo:birthPlace']],['dbo:nationality'],factoid
333,0.0,0.0,0.0,10,1,1,who is the writer of the tv series black tie,[['dbp:writer']],['dbo:writer'],factoid,0.0,0.0,0.0,10,1,1,[['dbp:writer']],['dbo:writer'],factoid
334,0.0,0.0,0.0,13,2,1,From which genres of music did those genres emerge where drums are important?,"[['dbp:instruments'], ['dbo:stylisticOrigin']]",['dbo:genre'],factoid,0.0,0.0,0.0,13,2,1,"[['dbp:instruments'], ['dbo:stylisticOrigin']]",['dbo:genre'],factoid
335,0.0,0.0,0.0,7,1,0,Which tv program is wcw pro on?,[['dbo:creator']],[],factoid,0.0,0.0,0.0,7,1,2,[['dbo:creator']],"['dbo:genre', 'dbp:genre']",factoid
336,0.5,0.5,0.5,13,2,2,List the destinations of the airlines which also serves Mediterranean  Sea ?,"[['dbp:destinations'], ['dbp:destinations']]","['dbo:destination', 'dbp:destinations']",list,0.0,0.0,0.0,13,2,0,"[['dbp:destinations'], ['dbp:destinations']]",[],list
337,0.0,0.0,0.0,7,1,1,What is an example of american craftsman?,[['dbo:architecturalStyle']],['dbo:occupation'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:architecturalStyle']],['dbo:occupation'],factoid
338,0.0,0.0,0.0,5,1,1,What band wrote steve jablonsky,[['dbo:artist']],['dbo:writer'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:artist']],['dbo:writer'],factoid
339,0.0,0.0,0.0,10,2,0,Who founded the league which was won by Joe McKeehen?,"[['dbp:champion'], ['dbp:founded']]",[],factoid,0.0,0.0,0.0,10,2,0,"[['dbp:champion'], ['dbp:founded']]",[],factoid
340,0.0,0.0,0.0,10,1,0,Which companies were behind the renovation of McKechnie Field ?,[['dbp:architect']],[],factoid,0.0,0.0,0.0,10,1,0,[['dbp:architect']],[],factoid
341,0.0,0.0,0.0,13,1,1,What is the political party to which Purnima Banerjee is a member of?,[['dbo:knownFor']],['dbo:party'],factoid,0.0,0.0,0.0,13,1,1,[['dbo:knownFor']],['dbo:party'],factoid
