,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
5364,0.0,0.0,0.0,11,2,1,Which source of broad creek is the Audenried tunnel located ?,"[['dbo:location'], ['dbo:source']]",['dbo:riverMouth'],factoid
5376,0.5,0.5,0.5,10,2,2,Name some politicians buried in a place near Orange Virginia?,"[['dbp:restingplace'], ['dbp:nearestCity']]","['dbo:restingPlace', 'dbp:restingplace']",list
5378,0.5,0.5,0.5,12,2,2,Who acted in the movies whose music is composed by Walter Scharf?,"[['dbo:musicComposer'], ['dbp:artist']]","['dbo:musicComposer', 'dbp:music']",factoid
5379,0.0,0.0,0.0,9,1,1,Who was the composer for the power of love,[['dbo:musicalArtist']],['dbo:writer'],factoid
5405,0.0,0.0,0.0,6,1,1,What genre is powder and patch,[['dbo:literaryGenre']],['dbo:genre'],factoid
5421,0.0,0.0,0.0,6,1,1,alphonse aréola  plays what positon,[['dbo:position']],['dbo:instrument'],factoid
5422,0.0,0.0,0.0,14,2,1,List the origin of the weapons which were used in the American Revolutionary War.,"[['dbo:usedInWar'], ['dbp:origin']]",['dbo:hometown'],list
5423,0.0,0.0,0.0,7,1,0,what does the cahora bassa flow into?,[['dbp:inflow']],[],factoid
5425,0.0,0.0,0.0,5,1,1,where was honinbo shuetsu born,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5432,0.0,0.0,0.0,6,1,1,How many bands began in Birmingham?,[['dbp:origin']],['dbo:hometown'],count
5446,0.0,0.0,0.0,6,1,1,what country is tomasz kulesza from,[['dbo:nationality']],['dbo:birthPlace'],factoid
5448,0.0,0.0,0.0,9,1,2,what program is a sitcom produced by Winklemania Productions?,"[['dbo:genre', 'dbp:genre']]","['dbo:distributor', 'dbp:studio']",factoid
5451,0.0,0.0,0.0,9,1,1,where city in minnesota was catharine mackinnon  born,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5456,0.5,0.3333333333333333,0.4,10,2,3,Who is the person whose child performed with Tony Bennett?,"[['dbp:associatedActs'], ['dbo:child']]","['dbo:child', 'dbo:spouse', 'dbp:children']",factoid
5463,0.0,0.0,0.0,6,1,0,Who are the trainersof Candice Michelle?,[['dbo:trainer']],[],factoid
5484,0.5,0.3333333333333333,0.4,13,2,3,Count the movies directed by Tim Burton and music composer Danny Elfman ?,"[['dbp:director'], ['dbp:music']]","['dbo:director', 'dbo:musicComposer', 'dbp:music']",count
5485,0.0,0.0,0.0,11,1,1,is hymn of the nations in the english language or french,[['dbo:language']],['dbo:spokenIn'],boolean
5510,0.5,0.5,0.5,11,2,2,Who served a vice president buried in United First Parish Church?,"[['dbp:restingplace'], ['dbo:vicePresident']]","['dbo:restingPlace', 'dbp:restingplace']",factoid
5511,0.0,0.0,0.0,6,1,1,What kind of album is thumbsucker?,[['dbo:type']],['dbo:genre'],factoid
5515,0.0,0.0,0.0,10,1,0,what are some units udner the US department of navy?,[['dbo:commandStructure']],[],factoid
5527,0.0,0.0,0.0,7,1,3,what region is governed by Mario Olivero?,[['dbp:leader']],"['dbo:leader', 'dbo:location', 'dbp:governingBody']",factoid
5528,0.5,0.3333333333333333,0.4,10,2,3,Where are the movies directed by Faisal Aman Khan recorded?,"[['dbo:director'], ['dbp:recorded']]","['dbo:director', 'dbp:director', 'dbp:starring']",factoid
5540,0.0,0.0,0.0,13,2,1,Where is Tahual located which is also the country of Ren Romano ?,"[['dbp:citizenship'], ['dbp:location']]",['dbo:country'],factoid
5547,0.0,0.0,0.0,15,2,1,"Under which common jurisdiction do Trinity School, Brentwood and Buckhurst Hill County High School fall?","[['dbo:localAuthority'], ['dbo:localAuthority']]",['dbo:type'],factoid
5551,0.0,0.0,0.0,15,2,1,What are the veneration of the one for which there's a major shrine in Hebron?,"[['dbp:majorShrine'], ['dbp:veneratedIn']]",['dbo:location'],factoid
5554,0.5,0.3333333333333333,0.4,12,2,3,Which are the major hubs of airline which operates the Menora Tunnel?,"[['dbp:operator'], ['dbp:hubs']]","['dbo:hubAirport', 'dbo:targetAirport', 'dbp:hubs']",factoid
5571,0.0,0.0,0.0,6,1,1,Where did st. clair drake die,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
5580,0.5,0.25,0.3333333333333333,17,2,4,Name the appliance produced by Foxconn and its OS is provided by PlayStation 3 system software ?,"[['dbo:manufacturer'], ['dbp:os']]","['dbo:manufacturer', 'dbo:operatingSystem', 'dbo:product', 'dbp:products']",list
5583,0.5,0.25,0.3333333333333333,8,2,4,Which shows had their painters born in England?,"[['dbo:creator'], ['dbp:birthPlace']]","['dbo:birthPlace', 'dbo:starring', 'dbp:birthPlace', 'dbp:starring']",factoid
5588,0.0,0.0,0.0,6,1,2,where is the schoonmaker reef located?,[['dbo:location']],"['dbo:country', 'dbo:district']",factoid
5592,0.0,0.0,0.0,4,1,4,Where is caledonia county?,"[['dbo:country', 'dbo:state']]","['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
5609,0.0,0.0,0.0,7,1,1,Which city was Scott Mayle born in?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5611,0.0,0.0,0.0,12,2,1,What is the home ground of the clubs managed by Ciao Zanardi?,"[['dbo:manager'], ['dbo:ground']]",['dbo:managerClub'],factoid
5618,0.0,0.0,0.0,6,1,2,Give me all members of Prodigy.,[['dbo:bandMember']],"['dbo:birthPlace', 'dbo:hometown']",list
5621,0.5,0.5,0.5,12,2,2,In which teams have league members of the Czech Extraliga played previously?,"[['dbp:league'], ['dbo:formerTeam']]","['dbo:formerTeam', 'dbo:team']",factoid
5625,0.5,0.5,0.5,7,2,2,What games are played in Protestant schools?,"[['dbp:schooltype'], ['dbo:sport']]","['dbo:location', 'dbo:sport']",factoid
5631,0.5,0.5,0.5,7,2,2,Who follow religions led by David Miscavige?,"[['dbp:leaderName'], ['dbo:religion']]","['dbo:religion', 'dbp:religion']",factoid
5636,0.0,0.0,0.0,8,1,2,who is the ragtime artist born in denmark?,[['dbo:genre']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
5645,0.5,0.3333333333333333,0.4,14,2,3,Which largest city of Salsette Island is also the largest city of India ?,"[['dbo:largestCity'], ['dbo:largestCity']]","['dbo:capital', 'dbo:largestCity', 'dbo:location']",factoid
5659,0.0,0.0,0.0,11,1,1,whats the name of an album by sherine and tamer hosny,[['dbo:type']],['dbo:artist'],factoid
5661,0.0,0.0,0.0,6,1,2,what country is ariel salinas form,[['dbo:birthPlace']],"['dbo:hometown', 'dbo:nationality']",factoid
5686,0.5,0.2,0.28571428571428575,14,2,5,What company developed Mac OS 9 and also brought Tiny Tower to the market?,"[['dbo:developer'], ['dbp:distributor']]","['dbo:developer', 'dbo:product', 'dbp:developer', 'dbp:products', 'dbp:services']",factoid
5693,0.0,0.0,0.0,7,1,2,What is the nationality of ty warner,[['dbo:birthPlace']],"['dbo:hometown', 'dbo:nationality']",factoid
5697,0.5,0.3333333333333333,0.4,11,2,3,List the awards won by the film director of Chicken Run?,"[['dbp:director'], ['dbo:award']]","['dbo:award', 'dbo:director', 'dbp:awards']",list
5706,0.5,0.25,0.3333333333333333,13,2,4,How many different kinds of softwares have been released under the GPL license?,"[['dbp:license'], ['dbo:genre']]","['dbo:computingPlatform', 'dbo:license', 'dbp:genre', 'dbp:license']",count
5716,0.0,0.0,0.0,6,1,1,what type of genre is ubik?,[['dbo:literaryGenre']],['dbo:genre'],factoid
5719,0.0,0.0,0.0,8,1,2,what county is fort randall a part of,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
5727,0.5,0.25,0.3333333333333333,10,2,4,Who made the engine whose predecessor is the SHO V6?,"[['dbp:predecessor'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbo:predecessor', 'dbo:successor', 'dbp:related']",factoid
5728,0.5,0.5,0.5,25,2,2,What are the other launch site of the rockets which also have been launched from  Cape Canaveral Air Force Station Launch Complex 5 ?,"[['dbo:launchSite'], ['dbo:launchSite']]","['dbo:launchSite', 'dbo:manufacturer']",factoid
5730,0.0,0.0,0.0,11,1,1,Who was the production company for the film house party 2?,[['dbo:distributor']],['dbp:studio'],factoid
5733,0.0,0.0,0.0,16,2,2,Which school of jack mcGregor attend which was also the training center of William Anthony ?,"[['dbo:education'], ['dbo:training']]","['dbo:almaMater', 'dbp:almaMater']",factoid
5745,0.0,0.0,0.0,12,2,4,What is the founding year of the brewery that produces Pilsner Urquell?,"[['dbp:brewery'], ['dbo:foundingYear']]","['dbo:foundationPlace', 'dbo:founder', 'dbp:foundation', 'dbp:founder']",factoid
5748,0.0,0.0,0.0,7,1,1,What is the official language of Suriname?,[['dbo:officialLanguage']],['dbo:language'],factoid
5750,0.5,0.5,0.5,16,2,2,"What team did the players start their careers with, who right now play for Fleisher Yarn?","[['dbo:team'], ['dbp:debutteam']]","['dbo:debutTeam', 'dbp:debutteam']",factoid
5755,0.0,0.0,0.0,5,1,1,Who developed the halcyon house,[['dbo:architect']],['dbo:developer'],factoid
5756,0.0,0.0,0.0,14,2,1,Give me the name of the organization hqed at  Chaeng Watthana Govt Complex?,"[['dbo:headquarter'], ['dbp:agencyName']]",['dbp:headquarters'],list
5765,0.5,0.3333333333333333,0.4,7,2,3,List the sports played in private universities.,"[['dbo:type'], ['dbo:sport']]","['dbo:athletics', 'dbo:sport', 'dbp:athletics']",list
5782,0.0,0.0,0.0,14,2,1,Which county seats are in the district where I can find the Hylebos Creek?,"[['dbo:district'], ['dbo:countySeat']]",['dbo:capital'],factoid
5808,0.0,0.0,0.0,6,1,1,What river originates in Kingston Ontario?,[['dbp:sourceLocation']],['dbo:hometown'],factoid
5829,0.0,0.0,0.0,14,2,2,The pope whose shrine is in St Peter's Basilica was venerated in which sects?,"[['dbp:majorShrine'], ['dbp:veneratedIn']]","['dbo:religion', 'dbp:religion']",list
5832,0.0,0.0,0.0,5,1,1,who produced school for scoundrels,[['dbp:studio']],['dbo:producer'],factoid
5837,0.0,0.0,0.0,12,1,2,How many people won the Gold Medal of the Royal Astronomical Society?,[['dbp:prizes']],"['dbo:award', 'dbp:awards']",count
5838,0.0,0.0,0.0,6,1,1,nikkyō niwano is of which nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
5863,0.0,0.0,0.0,12,2,2,List the significant building of the architect who also designed  Kiev?,"[['dbo:significantBuilding'], ['dbo:significantBuilding']]","['dbo:architect', 'dbp:designer']",list
5868,0.0,0.0,0.0,6,1,5,How many shows does HBO have?,[['dbo:company']],"['dbo:network', 'dbp:company', 'dbp:distributor', 'dbp:network', 'dbp:voices']",count
5879,0.0,0.0,0.0,4,1,3,Were is cerro located?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
5887,0.0,0.0,0.0,8,1,1,Was Gareth Southgate a manager of Middlesbrough F.C.?,[['dbp:managerclubs']],['dbo:managerClub'],boolean
5893,0.5,0.5,0.5,16,2,2,What is the common military branch of the Thomas Darden and that of Edwin F. Hunter,"[['dbp:branch'], ['dbo:militaryBranch']]","['dbo:militaryBranch', 'dbo:relation']",factoid
5905,0.0,0.0,0.0,13,2,1,"Where is Benjamin Franklin Terry buried, and US Route 59 has a junction?","[['dbp:placeofburial'], ['dbp:junction']]",['dbo:restingPlace'],factoid
5909,0.0,0.0,0.0,5,1,1,Is Ombla originate in Croatia?,[['dbo:sourceMountain']],['dbo:hometown'],boolean
5911,0.5,0.5,0.5,11,2,2,Where is the head quarters of the owner of Hamline Avenue?,"[['dbo:owner'], ['dbp:headquarters']]","['dbo:owner', 'dbp:owner']",factoid
5924,0.0,0.0,0.0,8,1,3,"which country locates xavier institute of management, bhubaneswar",[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
5928,0.0,0.0,0.0,7,1,1,what game is sony online entertainment make?,[['dbo:developer']],['dbo:publisher'],factoid
5940,0.0,0.0,0.0,15,2,0,How many people have parterned with the person choroegraphed by Catarina Lindgren in the past?,"[['dbo:formerPartner'], ['dbo:formerChoreographer']]",[],count
5948,0.0,0.0,0.0,8,2,0,Do Urdu and Persian have a common root?,"[['dbo:languageFamily'], ['dbo:languageFamily']]",[],factoid
5949,0.0,0.0,0.0,7,1,1,Name a type of greatest hits album.,[['dbo:type']],['dbo:genre'],list
5957,0.0,0.0,0.0,10,1,1,which city in the USA is lawrence joseph henderson from,[['dbo:deathPlace']],['dbo:birthPlace'],factoid
5962,0.0,0.0,0.0,18,2,3,Who is the writer with notable works like Adventures of Huckleberry Finn and The Adventures of Tom Sawyer?,"[['dbo:notableWork'], ['dbo:notableWork']]","['dbo:author', 'dbp:author', 'dbp:writer']",factoid
5970,0.0,0.0,0.0,5,1,1,what is pablo lemoine's nationality?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5971,0.0,0.0,0.0,9,1,1,what kind of music is on the film dogtown,[['dbo:musicComposer']],['dbo:genre'],factoid
5981,0.0,0.0,0.0,5,1,1,where was syd bidwell born,[['dbo:deathPlace']],['dbo:birthPlace'],factoid
5986,0.0,0.0,0.0,7,1,1,what is an album by Lou Barlow?,[['dbo:type']],['dbo:artist'],factoid
6000,0.5,0.3333333333333333,0.4,13,2,3,Which associate of Thomas bryan Martin is also the president of Carmichael ?,"[['dbo:associate'], ['dbp:president']]","['dbo:president', 'dbp:keyPeople', 'dbp:president']",factoid
6001,0.0,0.0,0.0,9,1,0,Who is the former partner of Chris Knierim ?,[['dbo:formerPartner']],[],factoid
6013,0.0,0.0,0.0,8,1,2,What is the club of Perianne Jones ?,[['dbp:club']],"['dbo:formerTeam', 'dbo:team']",factoid
6017,0.5,0.3333333333333333,0.4,12,2,3,What are some famous works of the writer of The Second Coming?,"[['dbp:writer'], ['dbp:notableworks']]","['dbo:author', 'dbo:notableWork', 'dbp:writer']",factoid
6033,0.0,0.0,0.0,7,1,1,Who gives the license of WXXV-DT2 ?,[['dbp:licensee']],['dbo:license'],factoid
6051,0.5,0.3333333333333333,0.4,8,2,3,Who is the oldest child of Meryl Streep?,"[['dbo:child'], ['dbo:birthDate']]","['dbo:child', 'dbo:parent', 'dbp:children']",factoid
6058,0.0,0.0,0.0,6,1,0,What municipalities are adjacent to Chne-Bougeries?,[['dbp:neighboringMunicipalities']],[],factoid
6060,0.0,0.0,0.0,12,1,2,"What is the form of the Norman language spoken in Jersey, France?",[['dbo:languageFamily']],"['dbo:language', 'dbp:languages']",factoid
6065,0.0,0.0,0.0,8,2,2,Where are jockeys in Dubai World Cup from?,"[['dbo:race'], ['dbp:birthPlace']]","['dbo:country', 'dbo:nationality']",factoid
6086,0.5,0.5,0.5,14,2,2,Which fictional character's relative is Clan McDuck and belongs to American Pekin duck ?,"[['dbo:species'], ['dbp:relatives']]","['dbo:relative', 'dbp:relatives']",factoid
6088,0.0,0.0,0.0,10,1,3,In which city was the former Dutch queen Juliana buried?,[['dbp:burialPlace']],"['dbo:restingPlace', 'dbp:placeOfBurial', 'dbp:restingplace']",factoid
6091,0.5,0.3333333333333333,0.4,10,2,3,"Whose relatives are Clan McDuck and Huey, Dewey, and Louie?","[['dbp:relatives'], ['dbp:relatives']]","['dbo:relation', 'dbo:relative', 'dbp:relatives']",factoid
6094,0.0,0.0,0.0,11,2,1,Who wrote the album coming right before Dead Man's Chest's OST?,"[['dbp:nextAlbum'], ['dbp:writer']]",['dbo:artist'],factoid
6109,0.0,0.0,0.0,11,2,1,Which US state gave  us Brian Deegan and Harold Lyold?,"[['dbp:birthPlace'], ['dbp:birthPlace']]",['dbp:state'],factoid
6120,0.0,0.0,0.0,8,1,2,Is william doyle the chairman of Georgetown university?,[['dbp:chairman']],"['dbo:president', 'dbp:president']",boolean
6122,0.5,0.5,0.5,12,2,2,Which awards has been given to both michel hazanavicius and geoffrey rush?,"[['dbp:awards'], ['dbp:awards']]","['dbo:award', 'dbp:awards']",factoid
6132,0.0,0.0,0.0,6,1,1,Which nation is sven authorsen from?,[['dbo:country']],['dbo:birthPlace'],factoid
6154,0.0,0.0,0.0,8,2,0,Which country's people work in the Birdman enterprises?,"[['dbo:institution'], ['dbp:nationality']]",[],factoid
6160,0.5,0.5,0.5,7,2,2,Paris Sisters singles are of which language?,"[['dbo:musicalBand'], ['dbp:language']]","['dbo:language', 'dbp:language']",list
6165,0.0,0.0,0.0,6,1,1,what country is tom shapiro from,[['dbo:hometown']],['dbo:birthPlace'],factoid
6166,0.0,0.0,0.0,9,1,1,whats the name of an album by terri clark,[['dbo:type']],['dbo:artist'],factoid
6178,0.0,0.0,0.0,12,1,0,Who was the First Driver of 1999 San Marino Grand Prix ?,[['dbp:firstDriver']],[],factoid
6181,0.0,0.0,0.0,15,2,4,Which office holder's predecessor is  Lucius Cornelius and his associate is Marcus Calpurnius Bibulus?,"[['dbo:associate'], ['dbo:predecessor']]","['dbo:relation', 'dbo:successor', 'dbp:predecessor', 'dbp:successor']",factoid
6182,0.5,0.5,0.5,19,2,2,"Who won the general elections in India in 2009, and had also won the AP elections in 2004 ?","[['dbo:affiliation'], ['dbo:affiliation']]","['dbo:affiliation', 'dbo:leaderName']",factoid
6195,0.0,0.0,0.0,10,1,1,Was andy worhol the director of the san diego surf?,[['dbo:cinematography']],['dbo:director'],boolean
6197,0.0,0.0,0.0,9,1,1,What is the government type of Ancient Rome ?,[['dbo:governmentType']],['dbo:type'],factoid
6199,0.5,0.5,0.5,19,2,2,"Of all the teams that Andrew Economos played for, which one did Jerrel Jackson play his first game for?","[['dbo:formerTeam'], ['dbo:debutTeam']]","['dbo:formerTeam', 'dbo:team']",list
6210,0.0,0.0,0.0,6,1,1,Who is the mayor of Paris?,[['dbo:mayor']],['dbo:leaderName'],factoid
6212,0.0,0.0,0.0,14,2,4,"What is the musical whose music is by Jose Luis Narom,  based upon?","[['dbo:musicBy'], ['dbo:basedOn']]","['dbo:musicComposer', 'dbp:artist', 'dbp:music', 'dbp:themeMusicComposer']",factoid
6215,0.0,0.0,0.0,15,2,1,What is the largest city of the country which have an assembly of Plymouth Savoy?,"[['dbo:assembly'], ['dbo:largestCity']]",['dbo:capital'],factoid
6217,0.0,0.0,0.0,5,1,2,Which company owns Evraz ?,[['dbo:owningCompany']],"['dbo:owner', 'dbp:owner']",factoid
6219,0.5,0.5,0.5,10,2,2,What team did Dan Daoust and Don Ashby play for?,"[['dbo:formerTeam'], ['dbp:playedFor']]","['dbo:formerTeam', 'dbo:team']",factoid
6220,0.0,0.0,0.0,7,1,3,When was the De Beers company founded?,[['dbo:foundingYear']],"['dbo:foundationPlace', 'dbo:founder', 'dbp:foundation']",factoid
6223,0.0,0.0,0.0,12,2,1,What is the nationality of the David King-Wood and John Steed ?,"[['dbp:nationality'], ['dbp:nationality']]",['dbo:nationality'],factoid
6225,0.0,0.0,0.0,10,2,0,List the people casted in Betsy's Wedding and 16 candles?,"[['dbo:starring'], ['dbp:starring']]",[],list
6228,0.0,0.0,0.0,12,2,1,In how many different places do Starwood hotels and resorts worldwide operate?,"[['dbp:operator'], ['dbp:address']]",['dbo:location'],count
6231,0.0,0.0,0.0,14,2,2,"Where is the fictional character from, whose last appearance was in the Avengers, 1998?","[['dbp:last'], ['dbp:nationality']]","['dbo:series', 'dbp:genre']",factoid
6232,0.0,0.0,0.0,15,2,1,"Twin cities 400 is operated by what city, which is the birthplace of Leona Baumgarter?","[['dbo:birthPlace'], ['dbo:operatedBy']]",['dbp:placeOfBirth'],list
6244,0.0,0.0,0.0,17,1,0,what left-handed pitcher was signed by the Boston Red Sox as an amateur free agent in 1936?,[['dbo:position']],[],factoid
6255,0.0,0.0,0.0,7,1,1,What attraction does the espaillat province contain,[['dbo:isPartOf']],['dbo:location'],factoid
6257,0.0,0.0,0.0,10,3,0,Which subsidiary of TUI Travel serves both Glasgow and Dublin?,"[['dbo:targetAirport'], ['dbo:targetAirport'], ['dbo:subsidiary']]",[],factoid
6282,0.0,0.0,0.0,19,2,1,Who is the common manager of Aston Villa 2000-02 season and aldo the manager of Middlesbrough F.C. season 2009-10,"[['dbp:name'], ['dbo:manager']]",['dbo:managerClub'],factoid
6283,0.0,0.0,0.0,11,2,0,Which teams participate in the football seasons headed by Patricia Amorim?,"[['dbo:chairman'], ['dbp:name']]",[],factoid
6286,0.0,0.0,0.0,8,1,1,what is song by Australian musician andrew duffield,[['dbo:writer']],['dbo:artist'],factoid
6293,0.0,0.0,0.0,6,1,1,List the ethnicity of Riley Reid?,[['dbp:ethnicity']],['dbo:ethnicity'],list
6318,0.0,0.0,0.0,10,1,3,in what state would you find princeton university graduate college?,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
6321,0.0,0.0,0.0,6,1,2,what country is asagiri located in,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid
6329,0.0,0.0,0.0,8,1,2,How many famous people are from the Filipinos?,[['dbo:stateOfOrigin']],"['dbo:birthPlace', 'dbo:nationality']",count
6335,0.0,0.0,0.0,9,1,0,Was Duanne Allman famous for playing the Gibson SG?,[['dbp:notableInstruments']],[],boolean
6344,0.0,0.0,0.0,8,1,1,what album did John Martyn release in 1971?,[['dbo:type']],['dbo:artist'],factoid
6354,0.0,0.0,0.0,11,2,2,"Where do the politicians, Blanche Bruce and John Franklin Miller work?","[['dbp:office'], ['dbp:office']]","['dbo:almaMater', 'dbo:president']",factoid
6369,0.0,0.0,0.0,9,1,1,What is the largest metropolitan area in Washington state?,[['dbp:largestmetro']],['dbo:largestCity'],factoid
6375,0.0,0.0,0.0,6,1,1,where did plato meet his maker,[['dbo:deathPlace']],['dbo:hometown'],factoid
6399,0.0,0.0,0.0,8,1,1,"Is US Navy garrisoned at Arlington County, Virginia?",[['dbp:garrison']],['dbo:garrison'],boolean
6403,0.0,0.0,0.0,8,1,2,what sport is yanya caballista: city skater about?,[['dbo:genre']],"['dbo:occupation', 'dbp:modes']",factoid
6405,0.0,0.0,0.0,7,1,0,What is the parent company of PrivateCore?,[['dbo:subsidiary']],[],factoid
6408,0.0,0.0,0.0,9,1,0,Is David Cameron the prime minister of Nick Clegg?,[['dbo:primeMinister']],[],boolean
6413,0.0,0.0,0.0,9,1,2,Which motion picture stories were edited by Ishir Honda?,[['dbo:writer']],"['dbo:editing', 'dbp:editing']",factoid
6414,0.0,0.0,0.0,11,1,0,What is the location of Dad's Root Beer on Google maps?,[['dbp:locationCity']],[],factoid
6420,0.5,0.25,0.3333333333333333,10,2,4,Name the sitcoms whose network's owning company is Chris-Craft Industries?,"[['dbo:network'], ['dbo:owningCompany']]","['dbo:network', 'dbp:company', 'dbp:distributor', 'dbp:network']",list
6433,0.0,0.0,0.0,9,1,1,What is dizzy mizz and lizzy's greatest hits album?,[['dbo:type']],['dbo:artist'],factoid
6438,0.0,0.0,0.0,26,2,2,What is the place of birth of the badminton player who is the bronze medalist of Badminton at the 2012 Summer Olympics  Women's doubles ?,"[['dbo:bronzeMedalist'], ['dbp:placeOfBirth']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
6442,0.5,0.3333333333333333,0.4,16,2,3,Who gave guest appearances on the show which is the next episode after the Bombshell one?,"[['dbo:previousWork'], ['dbp:guests']]","['dbo:series', 'dbo:subsequentWork', 'dbp:guests']",factoid
6444,0.0,0.0,0.0,8,1,1,which album is created by barnes & barnes,[['dbo:recordLabel']],['dbo:artist'],factoid
6449,0.0,0.0,0.0,11,2,1,Which U.S. states are in the same time zone as Utah?,"[['dbp:timezone'], ['dbp:timezone']]",['dbo:timeZone'],factoid
6450,0.0,0.0,0.0,5,2,2,Starwood operates in which places?,"[['dbp:operator'], ['dbp:address']]","['dbo:city', 'dbo:location']",list
6452,0.0,0.0,0.0,11,1,0,Which city was susan g. komen for the cure founded in,[['dbo:foundationPlace']],[],factoid
6457,0.5,0.25,0.3333333333333333,13,2,4,What are the software whose operating systems are Mac OS and Microsoft Windows?,"[['dbo:operatingSystem'], ['dbo:operatingSystem']]","['dbo:developer', 'dbo:operatingSystem', 'dbp:developer', 'dbp:programmingLanguage']",factoid
6464,0.0,0.0,0.0,21,2,0,Name a scientist whose official residence is Cape Town and also won a gold medal at the Royal Astronomical Society ?,"[['dbp:prizes'], ['dbp:residence']]",[],list
6468,0.0,0.0,0.0,8,1,1,who is the author of the mysterious island,[['dbo:writer']],['dbo:author'],factoid
6472,0.0,0.0,0.0,5,1,2,What nationality is k. rajagopal,[['dbo:birthPlace']],"['dbo:country', 'dbo:nationality']",factoid
6483,0.0,0.0,0.0,5,1,0,Who are some US colonels?,[['dbp:rank']],[],factoid
6488,0.0,0.0,0.0,9,1,0,What is the operator of SR class 3Sub ?,[['dbo:operator']],[],factoid
6496,0.0,0.0,0.0,13,2,1,What is the parent company of the airline whose hub is in Detroit?,"[['dbp:hubs'], ['dbo:parentCompany']]",['dbo:hubAirport'],factoid
6498,0.0,0.0,0.0,8,1,0,where can you find richard henry dana branch,[['dbo:location']],[],factoid
6499,0.0,0.0,0.0,12,2,0,How many people have trained the wrestlers who were billed in Wisconsin?,"[['dbo:trainer'], ['dbo:billed']]",[],count
6510,0.5,0.5,0.5,9,2,2,What are some common ingredients used in Swedish dishes?,"[['dbo:country'], ['dbo:ingredient']]","['dbo:ingredient', 'dbp:mainIngredient']",factoid
6520,0.0,0.0,0.0,5,1,3,what country is lassie from,[['dbo:country']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid
6526,0.0,0.0,0.0,6,1,0,Was the altazor drawn by Picasso?,[['dbp:illustrator']],[],boolean
6529,0.0,0.0,0.0,7,1,1,What is the nationality of irina shayk,[['dbo:nationality']],['dbo:birthPlace'],factoid
6573,0.0,0.0,0.0,11,1,1,Give me the websites of companies with more than 500000 employees.,[['dbo:numberOfEmployees']],['dbp:services'],list
6583,0.0,0.0,0.0,8,1,2,what films has kelly reichardt been credited in,[['dbo:writer']],"['dbo:director', 'dbo:musicComposer']",factoid
6585,0.0,0.0,0.0,5,1,2,what is pato bantons nationality,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:nationality']",factoid
6587,0.5,0.5,0.5,14,2,2,"In which of the parties that have governed over Rishikesh, does Govinda belong too?","[['dbo:party'], ['dbo:leaderName']]","['dbo:leader', 'dbo:leaderName']",factoid
6592,0.5,0.3333333333333333,0.4,8,2,3,Which new Mexico based company produces Surface ?,"[['dbo:product'], ['dbp:foundation']]","['dbo:manufacturer', 'dbo:product', 'dbp:products']",factoid
6593,0.0,0.0,0.0,10,1,2,which latin country is nando reis e os infernais form,[['dbo:hometown']],"['dbo:country', 'dbo:nationality']",factoid
6602,0.5,0.3333333333333333,0.4,15,2,3,Which expertise of the Menetries's warbler is the  nationality of the Jeyhun Abiyev ?,"[['dbo:nationality'], ['dbo:binomialAuthority']]","['dbo:citizenship', 'dbo:nationality', 'dbp:nationality']",factoid
6605,0.0,0.0,0.0,9,2,2,List the movies whose editors are born in London.,"[['dbo:editing'], ['dbp:placeOfBirth']]","['dbo:birthPlace', 'dbp:birthPlace']",list
6610,0.0,0.0,0.0,10,1,1,"What is the genre of the tv program, buzzer beat?",[['dbp:genre']],['dbo:genre'],factoid
6635,0.0,0.0,0.0,4,1,1,Where was harold theobald,[['dbo:birthPlace']],['dbo:deathPlace'],factoid
6636,0.0,0.0,0.0,11,1,1,what is a piece of music has the philharmonia orchestra played?,[['dbo:artist']],['dbo:writer'],factoid
6639,0.0,0.0,0.0,7,1,1,whats that nationality of  mariusz hermanowicz,[['dbo:nationality']],['dbo:birthPlace'],factoid
6645,0.0,0.0,0.0,12,2,2,Which country are the players of the Atletico Petroleos de Luanda from?,"[['dbo:club'], ['dbo:nationality']]","['dbo:country', 'dbp:nationalteam']",factoid
6647,0.0,0.0,0.0,8,1,1,what was eric wyndham white's place of birth,[['dbo:nationality']],['dbo:birthPlace'],factoid
