,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
3396,0.0,0.0,0.0,6,1,1,Where is antonio da correggio from,[['dbo:nationality']],['dbo:birthPlace'],factoid
3408,0.0,0.0,0.0,9,1,1,which asian city showcasts the gloomy salad days program,[['dbo:country']],['dbo:genre'],factoid
3425,0.0,0.0,0.0,7,1,1,Who was on the Apollo 11 mission?,[['dbp:crewMembers']],['dbp:mission'],factoid
3428,0.0,0.0,0.0,7,1,1,Was Noko a band member of Luxuria?,[['dbo:formerBandMember']],['dbo:bandMember'],boolean
3436,0.0,0.0,0.0,6,1,2,Which county is raynham located in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
3447,0.0,0.0,0.0,7,2,1,What is the longest river in China?,"[['dbo:country'], ['dbp:length']]",['dbo:length'],factoid
3454,0.0,0.0,0.0,5,1,1,Who wrote the tercentenary incident,[['dbo:author']],['dbo:writer'],factoid
3456,0.0,0.0,0.0,8,1,1,How many people have played for the NBA?,[['dbp:league']],['dbo:team'],count
3458,0.0,0.0,0.0,7,1,1,what is a song by barry manilow,[['dbo:artist']],['dbo:writer'],factoid
3465,0.0,0.0,0.0,6,1,1,What's an album featuring dr. dementos,[['dbo:type']],['dbo:artist'],factoid
3485,0.0,0.0,0.0,13,2,1,Where is Tahual located which is also the country of Ren Romano ?,"[['dbp:citizenship'], ['dbp:location']]",['dbo:country'],factoid
3499,0.0,0.0,0.0,7,1,1,What nation is fredrik thordendal originally from?,[['dbo:hometown']],['dbo:birthPlace'],factoid
3508,0.0,0.0,0.0,11,1,1,what kind of comdey is not the end of the world,[['dbo:literaryGenre']],['dbo:type'],factoid
3523,0.0,0.0,0.0,17,2,1,Count all the universities who participated in the tournament won by Alabama Crimson Tides in 2015 ?,"[['dbp:athletics'], ['dbp:champion']]",['dbo:battle'],count
3528,0.0,0.0,0.0,6,1,1,What genre is the other wind,[['dbo:literaryGenre']],['dbo:genre'],factoid
3531,0.0,0.0,0.0,7,1,1,Which museum exhibits The Scream by Munch?,[['dbo:museum']],['dbo:location'],factoid
3539,0.0,0.0,0.0,6,1,1,who did melozzo da forlì influence,[['dbo:influenced']],['dbo:influencedBy'],factoid
3557,0.0,0.0,0.0,12,1,1,which niger–congo languages is spoken in the democratic republic of the congo?,[['dbo:languageFamily']],['dbo:language'],factoid
3558,0.0,0.0,0.0,11,2,1,Which river's source country is Zambia and mouth country is Mozambique?,"[['dbo:sourceCountry'], ['dbp:mouthCountry']]",['dbo:riverMouth'],factoid
3561,0.0,0.0,0.0,9,1,1,Does the lena river flow into the Laptev Sea?,[['dbo:mouthMountain']],['dbo:riverMouth'],boolean
3574,0.0,0.0,0.0,5,1,1,Which religion does bimbisara practice,[['dbp:religion']],['dbo:religion'],factoid
3596,0.0,0.0,0.0,6,1,1,of what nationality is harald bohr,[['dbo:nationality']],['dbo:birthPlace'],factoid
3597,0.0,0.0,0.0,7,1,1,which city was ray & anita from,[['dbo:hometown']],['dbo:birthPlace'],factoid
3601,0.0,0.0,0.0,7,1,1,where did john edward gunn become deceased,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
3603,0.0,0.0,0.0,6,1,1,what country is tom shapiro from,[['dbo:hometown']],['dbo:birthPlace'],factoid
3612,0.0,0.0,0.0,9,2,1,Which of Tim Burton's films had the highest budget?,"[['dbo:director'], ['dbo:budget']]",['dbp:director'],factoid
3641,0.0,0.0,0.0,4,1,1,Name a mariachi artist,[['dbo:genre']],['dbo:artist'],list
3642,0.0,0.0,0.0,16,2,1,Which college of the Luke List (golfer) is the alma mater of the Park Trammell ?,"[['dbp:college'], ['dbo:almaMater']]",['dbp:almaMater'],factoid
3646,0.0,0.0,0.0,6,1,1,whats the genre of  confession,[['dbo:genre']],['dbo:literaryGenre'],factoid
3651,0.0,0.0,0.0,5,1,1,Was Castillo discovered by Galileo?,[['dbp:discoverer']],['dbo:discoverer'],boolean
3672,0.0,0.0,0.0,12,2,1,Which genre of books does the writer of The Many Hands write?,"[['dbp:author'], ['dbo:genre']]",['dbo:author'],factoid
3679,0.0,0.0,0.0,16,1,1,"What title was the album ""Coleman Hawkins Encounters Ben Webster"" released under in the United Kingdom?",[['dbo:artist']],['dbo:type'],factoid
3693,0.0,0.0,0.0,10,2,1,Count the different genres of games published by Titus Software,"[['dbp:publisher'], ['dbo:genre']]",['dbo:publisher'],count
3696,0.0,0.0,0.0,6,1,1,which nation is petre Țuțea with,[['dbo:nationality']],['dbo:birthPlace'],factoid
3697,0.0,0.0,0.0,8,1,1,what is required to play in battle cross,[['dbp:modes']],['dbo:battle'],factoid
3702,0.0,0.0,0.0,6,1,1,what is harry greene's daughter's name,[['dbo:child']],['dbo:parent'],factoid
3716,0.0,0.0,0.0,9,2,1,Who are relatives of Ozzy Osbourne and Kelly Osbourne?,"[['dbp:relatives'], ['dbp:relatives']]",['dbo:relative'],factoid
3724,0.0,0.0,0.0,7,1,1,which movie was created by ashok mehta,[['dbo:cinematography']],['dbo:creator'],factoid
3726,0.0,0.0,0.0,6,1,1,What genre is necroscope v: deadspawn?,[['dbo:literaryGenre']],['dbo:genre'],factoid
3744,0.0,0.0,0.0,6,1,1,Who wrote Catch My soul ?,[['dbo:author']],['dbp:writer'],factoid
3745,0.0,0.0,0.0,5,1,2,where is oriental located at?,[['dbo:isPartOf']],"['dbo:country', 'dbo:region']",factoid
3768,0.0,0.0,0.0,8,1,1,In what boxing group is anthony mundine classified?,[['dbp:weight']],['dbo:genre'],factoid
3774,0.0,0.0,0.0,7,2,1,How many grand-children did Jacques Cousteau have?,"[['dbo:child'], ['dbo:child']]",['dbp:children'],count
3775,0.0,0.0,0.0,9,1,1,which production company produced the film we're no angels?,[['dbo:distributor']],['dbp:studio'],factoid
3795,0.0,0.0,0.0,10,1,1,tabula rasa (lost) is an episode from which tv show,[['dbo:series']],['dbp:genre'],factoid
3796,0.0,0.0,0.0,8,1,1,What country does robin mckinley claim nationality from?,[['dbo:nationality']],['dbo:birthPlace'],factoid
3801,0.0,0.0,0.0,4,1,1,where is regurgitationmusic from,[['dbo:birthPlace']],['dbo:hometown'],factoid
3804,0.0,0.0,0.0,8,1,1,what was eric wyndham white's place of birth,[['dbo:nationality']],['dbo:birthPlace'],factoid
3834,0.0,0.0,0.0,6,1,1,Where was Special 26 recorded ?,[['dbp:recorded']],['dbo:recordedIn'],factoid
3851,0.0,0.0,0.0,7,1,1,Name the university of Alexandre Tichonov ?,[['dbp:university']],['dbo:university'],list
3858,0.0,0.0,0.0,5,1,1,Which animals are critically endangered?,[['dbo:conservationStatus']],['dbo:parent'],factoid
3864,0.0,0.0,0.0,8,1,1,What is a live album by deep purple?,[['dbo:artist']],['dbo:type'],factoid
3881,0.0,0.0,0.0,5,1,1,which company produced peter pan,[['dbo:distributor']],['dbp:studio'],factoid
3888,0.0,0.0,0.0,6,1,1,Which state is johnny rockwell from?,[['dbo:birthPlace']],['dbo:hometown'],factoid
3889,0.0,0.0,0.0,8,1,1,is lac des arcs in alberta or onatario,"[['dbo:country', 'dbo:location']]",['dbo:region'],boolean
3900,0.0,0.0,0.0,9,1,1,Who is the composer of friday night lights (film)?,[['dbo:musicComposer']],['dbo:writer'],factoid
3903,0.0,0.0,0.0,8,1,1,Is Eddie Bravo the trainer of Shinya Aoki?,[['dbp:trainer']],['dbo:trainer'],boolean
3908,0.0,0.0,0.0,12,1,1,what type of tv program was the legend of the condor heroes,[['dbo:genre']],['dbp:genre'],factoid
3911,0.0,0.0,0.0,9,1,1,What is the location of the Houses of Parliament?,[['dbo:location']],['dbp:houses'],factoid
3912,0.0,0.0,0.0,8,1,1,"What country was malouf abraham, sr. born to",[['dbo:nationality']],['dbo:birthPlace'],factoid
3913,0.0,0.0,0.0,11,2,2,What prizes have been awarded to the relatives of Linn Ullmann?,"[['dbp:relatives'], ['dbp:awards']]","['dbo:award', 'dbo:relative']",factoid
3931,0.0,0.0,0.0,7,1,1,what is the religion of forrest spaulding?,[['dbo:religion']],['dbp:religion'],factoid
3943,0.0,0.0,0.0,8,1,1,In what country is empalme villa constitución located,"[['dbo:country', 'dbo:isPartOf']]",['dbo:location'],factoid
3944,0.0,0.0,0.0,7,1,1,Who is the mayor of Tel Aviv?,[['dbo:leaderName']],['dbo:mayor'],factoid
3950,0.0,0.0,0.0,9,1,1,What is the faith of Kwai Chang Caine ?,[['dbo:religion']],['dbp:religion'],factoid
3953,0.0,0.0,0.0,6,1,1,what song is by swizz beatz,[['dbo:writer']],['dbo:artist'],factoid
3961,0.0,0.0,0.0,15,2,1,Guggenheim family is the cofounder of a company that invested stocks in which baseball teams?,"[['dbp:owner'], ['dbp:founder']]",['dbo:foundedBy'],list
3977,0.0,0.0,0.0,6,1,1,who produced gold diggers of 1933,[['dbo:distributor']],['dbo:producer'],factoid
4003,0.0,0.0,0.0,10,1,2,Which company is the parent company of Chevrolet Spark ?,[['dbp:parentCompany']],"['dbo:parentCompany', 'dbp:parent']",factoid
4014,0.0,0.0,0.0,7,1,1,what country does walter zadek come from,[['dbo:nationality']],['dbo:hometown'],factoid
4015,0.0,0.0,0.0,8,1,1,What type of government is elected in Kumta?,[['dbo:governmentType']],['dbo:genre'],factoid
4020,0.0,0.0,0.0,4,1,1,"who wrote them, robot",[['dbp:writer']],['dbo:writer'],factoid
4025,0.0,0.0,0.0,6,1,1,what state is johnny ross from,[['dbo:hometown']],['dbo:birthPlace'],factoid
4030,0.0,0.0,0.0,8,1,1,which country does the river lim flow through,[['dbo:sourceCountry']],['dbo:country'],factoid
4043,0.0,0.0,0.0,6,1,1,where was  andrzej pałys born,[['dbo:nationality']],['dbo:birthPlace'],factoid
4051,0.0,0.0,0.0,8,1,1,who was a coproducer of the trudell movie,[['dbo:cinematography']],['dbo:producer'],factoid
4055,0.0,0.0,0.0,9,2,1,Which city has radio stations which are Religious ?,"[['dbp:format'], ['dbp:city']]",['dbp:area'],factoid
4062,0.0,0.0,0.0,7,1,1,what is one of gene brewer's works,[['dbo:author']],['dbo:occupation'],factoid
4070,0.0,0.0,0.0,16,2,1,In how many places can I find tombs of people who fought in the Norwalk Trainband?,"[['dbo:militaryUnit'], ['dbp:restingplace']]",['dbp:battles'],count
4074,0.0,0.0,0.0,5,1,1,What nationality is miland petrozza,[['dbo:hometown']],['dbo:birthPlace'],factoid
4079,0.0,0.0,0.0,9,1,1,Cleopatra V of Egypt is father to which royalty?,[['dbp:mother']],['dbo:parent'],list
4082,0.0,0.0,0.0,5,2,1,Which Greek parties are pro-European?,"[['dbo:country'], ['dbo:ideology']]",['dbo:leader'],factoid
4083,0.0,0.0,0.0,7,1,1,what album was created by taro hakase,[['dbo:recordLabel']],['dbo:artist'],factoid
4088,0.0,0.0,0.0,6,1,1,what nationality is asif ali malik,[['dbo:nationality']],['dbo:birthPlace'],factoid
4091,0.0,0.0,0.0,14,2,1,Which official residence of hugh Scott is also the origin of Long Rifle ?,"[['dbo:residence'], ['dbp:origin']]",['dbp:residence'],factoid
4096,0.0,0.0,0.0,16,2,1,List the sports of PATTS College of Aeronautics which are of interest of Jon Speelman ?,"[['dbo:field'], ['dbp:athletics']]",['dbp:fields'],list
4106,0.0,0.0,0.0,9,1,1,"What is the career of George Arceneaux, Jr. ?",[['dbo:occupation']],['dbp:office'],factoid
4110,0.0,0.0,0.0,9,1,1,To which series does Lost special belong to ?,[['dbp:series']],['dbo:series'],factoid
4111,0.0,0.0,0.0,6,1,1,which genre is book of lightning,[['dbo:genre']],['dbo:literaryGenre'],factoid
4113,0.0,0.0,0.0,9,1,1,what type of game is b.c. ii: grogs revenge,[['dbo:genre']],['dbp:modes'],factoid
4149,0.0,0.0,0.0,9,1,1,What country is melissa mendez is a citizen of?,[['dbo:birthPlace']],['dbo:nationality'],factoid
4161,0.0,0.0,0.0,8,1,2,which eastern european country is peleaga located in?,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid
4166,0.0,0.0,0.0,4,1,1,which city released kkwk,"[['dbo:city', 'dbo:broadcastArea']]",['dbo:deathPlace'],factoid
4169,0.0,0.0,0.0,7,1,1,Where in california is maxwell park located?,"[['dbo:country', 'dbo:isPartOf']]",['dbo:location'],factoid
4174,0.0,0.0,0.0,5,1,1,which country is sirhan sirhan,[['dbp:birthPlace']],['dbo:country'],factoid
4176,0.0,0.0,0.0,6,1,1,the infidel was written by whom,[['dbo:writer']],['dbo:author'],factoid
4179,0.0,0.0,0.0,10,2,1,whose is famous works are Maniac Magee and Wringer ?,"[['dbp:notableworks'], ['dbp:notableworks']]",['dbo:notableWork'],factoid
4188,0.0,0.0,0.0,8,1,1,where in south america is manuel dorrego from?,[['dbo:nationality']],['dbo:birthPlace'],factoid
4193,0.0,0.0,0.0,7,1,1,Name the appointer of William Clark ?,[['dbp:appointer']],['dbo:appointer'],list
4205,0.0,0.0,0.0,8,1,1,is sardar vallabhbhai patel from india or morocco,[['dbo:nationality']],['dbo:birthPlace'],boolean
4211,0.0,0.0,0.0,6,1,1,How many shows does HBO have?,[['dbo:company']],['dbp:genre'],count
4217,0.0,0.0,0.0,7,2,1,Where does the publisher of Kathimerini live?,"[['dbo:publisher'], ['dbp:residence']]",['dbo:residence'],factoid
4222,0.0,0.0,0.0,5,1,1,Where was MacKenzie Miller born?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
4238,0.0,0.0,0.0,9,2,1,Where is the debut team of Shaquil Barrett located?,"[['dbp:debutteam'], ['dbo:locationCity']]",['dbo:debutTeam'],factoid
4243,0.0,0.0,0.0,5,1,2,where is little sister based?,[['dbo:hometown']],"['dbo:country', 'dbo:isPartOf']",factoid
4246,0.0,0.0,0.0,13,2,1,How many bands are signed up with labels which were founded in Japan?,"[['dbp:label'], ['dbp:foundation']]",['dbo:recordLabel'],count
4251,0.0,0.0,0.0,9,1,1,"Where is osman ali khan, asaf jah vii from?",[['dbp:birthPlace']],['dbo:birthPlace'],factoid
4252,0.0,0.0,0.0,8,1,1,what music is composed by megan martha white,[['dbo:recordLabel']],['dbo:writer'],factoid
4270,0.0,0.0,0.0,6,1,1,what river flows into lake chehaw,[['dbo:outflow']],['dbo:crosses'],factoid
4292,0.0,0.0,0.0,7,1,1,Where is the south shore plaza located?,[['dbp:address']],['dbo:location'],factoid
4307,0.0,0.0,0.0,6,1,1,Which movie did byron haskin directed?,[['dbo:cinematography']],['dbo:director'],factoid
4311,0.0,0.0,0.0,8,1,1,what mixing technique is used by dj screw,[['dbo:genre']],['dbo:writer'],factoid
4319,0.0,0.0,0.0,10,2,1,Which work institue of andrew Schally belongs to WTUL ?,"[['dbp:workInstitutions'], ['dbp:owner']]",['dbo:country'],factoid
4323,0.0,0.0,0.0,12,2,1,List the awards won by the writer of Face to Face ?,"[['dbp:writer'], ['dbp:awards']]",['dbo:award'],list
4325,0.0,0.0,0.0,8,1,1,Does Dan River flow into the Jordan Valley?,[['dbo:leftTributary']],['dbo:riverMouth'],boolean
4332,0.0,0.0,0.0,5,1,1,who is arjumand banu's child,[['dbo:parent']],['dbo:child'],factoid
4342,0.0,0.0,0.0,11,1,1,Name the language of I Love How You Love Me ?,[['dbp:language']],['dbo:language'],list
4346,0.0,0.0,0.0,13,2,1,What are some dishes from the family of dishes which primarily use flour?,"[['dbo:type'], ['dbp:mainIngredient']]",['dbo:ingredient'],factoid
4353,0.0,0.0,0.0,16,2,1,Who was the chairman of Fort Lauderdale Strikers and also 2015 Fort Lauderdale Strikers season ?,"[['dbo:chairman'], ['dbo:chairman']]",['dbp:chairman'],factoid
4357,0.0,0.0,0.0,13,2,2,What are the awards won by the producer of Elizabeth: The Golden Age?,"[['dbp:producer'], ['dbp:awards']]","['dbo:award', 'dbo:producer']",factoid
4360,0.0,0.0,0.0,8,1,1,what is a song composed by nobuo uematsu,[['dbo:writer']],['dbo:artist'],factoid
4362,0.0,0.0,0.0,5,1,1,what genre is curtis mayfield,[['dbo:genre']],['dbo:type'],factoid
4370,0.0,0.0,0.0,8,1,1,"what high school is located in easton, pennsylvania","[['dbo:locatedInArea', 'dbo:city', 'dbo:location']]",['dbo:type'],factoid
4373,0.0,0.0,0.0,15,2,1,"Who is the producer of the album, after which A Nice pair was released ?","[['dbo:previousWork'], ['dbp:producer']]",['dbo:subsequentWork'],factoid
4388,0.0,0.0,0.0,8,2,1,Rivers from which countries flow into the Caspian?,"[['dbo:riverMouth'], ['dbo:sourceCountry']]",['dbp:inflow'],list
4390,0.0,0.0,0.0,10,1,1,what is the origin of the artist corinne bailey rae,[['dbo:birthPlace']],['dbo:hometown'],factoid
4410,0.0,0.0,0.0,6,1,1,What country is connor pain from?,[['dbo:birthPlace']],['dbo:country'],factoid
4436,0.0,0.0,0.0,5,1,2,Is Guatemala a unitary state?,[['dbo:governmentType']],"['dbo:isPartOf', 'dbo:region']",boolean
4437,0.0,0.0,0.0,6,1,1,what was created by fred appleyard,[['dbo:field']],['dbo:creator'],factoid
4445,0.0,0.0,0.0,11,2,1,Name the tv series produced by Stephen Ambrose and Erik Bork?,"[['dbo:producer'], ['dbo:producer']]",['dbo:series'],list
4472,0.0,0.0,0.0,8,1,1,Is the charat district a district in peru?,[['dbp:settlementType']],['dbo:isPartOf'],boolean
4479,0.0,0.0,0.0,5,1,1,what is a supernatural genre?,"[['dbo:genre', 'dbp:genre']]",['dbo:literaryGenre'],factoid
4482,0.0,0.0,0.0,7,1,1,what kind of work does zachg create,[['dbo:genre']],['dbo:movement'],factoid
4491,0.0,0.0,0.0,9,1,1,what country in east-central Asia is pagamsuren altantulga from,[['dbo:birthPlace']],['dbo:nationality'],factoid
4508,0.0,0.0,0.0,16,2,2,List down the schools whose mascot is an animal from the order of Even toed Ungulates?,"[['dbp:programmingLanguage'], ['dbp:designer']]","['dbo:order', 'dbp:mascot']",list
4510,0.0,0.0,0.0,10,1,1,Who is the fictional character who starred in The Dognapper?,[['dbo:voice']],['dbo:starring'],factoid
4513,0.0,0.0,0.0,7,1,1,which album is created by barry adamson,[['dbo:artist']],['dbo:recordLabel'],factoid
4515,0.0,0.0,0.0,6,1,1,what airport does kosova airlines serve?,[['dbo:hubAirport']],['dbo:city'],factoid
4517,0.0,0.0,0.0,8,1,1,What is the region of Tom Perriello ?,[['dbo:region']],['dbp:region'],factoid
4519,0.0,0.0,0.0,3,1,1,what is aviacsa,[['dbo:industry']],['dbo:genre'],factoid
4523,0.0,0.0,0.0,7,1,1,Which bands are associated to David Paton?,[['dbo:associatedBand']],['dbo:associatedMusicalArtist'],factoid
4533,0.0,0.0,0.0,7,1,1,What is the origin of ron strykert?,[['dbo:hometown']],['dbo:birthPlace'],factoid
4544,0.0,0.0,0.0,11,1,1,what is a piece of music has the philharmonia orchestra played?,[['dbo:artist']],['dbo:musicComposer'],factoid
4555,0.0,0.0,0.0,9,2,1,Whose songs are Tickle Me and Viva Las Vegas?,"[['dbp:artist'], ['dbp:artist']]",['dbo:album'],factoid
4559,0.0,0.0,0.0,7,1,1,what country gives lorena ochoa her nationality,[['dbo:nationality']],['dbo:birthPlace'],factoid
4560,0.0,0.0,0.0,16,2,1,What is the college of Malik Ausean which is also the college of Kyle Fuller ?,"[['dbp:college'], ['dbo:college']]",['dbo:campus'],factoid
4567,0.0,0.0,0.0,8,1,1,Was Class Conflict an interest of Karl Marx?,[['dbo:mainInterest']],['dbo:type'],boolean
4568,0.0,0.0,0.0,7,1,1,what is otto liman von sanders's nationality,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
4574,0.0,0.0,0.0,8,1,1,what parking would you find the teton range,[['dbo:state']],['dbo:mountainRange'],factoid
4614,0.0,0.0,0.0,8,1,1,What musicians are signed up with colpix records?,[['dbp:label']],['dbo:recordLabel'],factoid
4615,0.0,0.0,0.0,11,2,1,Which artists were born on the same date as Rachel Stevens?,"[['dbo:birthDate'], ['dbo:birthDate']]",['dbp:artist'],factoid
4618,0.0,0.0,0.0,18,2,1,From which countries are the people from who are an academic authority of the Western pygmy blue species?,"[['dbo:binomialAuthority'], ['dbo:citizenship']]",['dbo:country'],factoid
4621,0.0,0.0,0.0,7,1,1,what film did dave grusin participate in?,[['dbo:musicComposer']],['dbo:battle'],factoid
4628,0.0,0.0,0.0,7,1,1,What's an album featuring patsy cline's music,[['dbo:artist']],['dbo:type'],factoid
4633,0.0,0.0,0.0,11,2,1,With which musical artist is the producer of Spotlight associated ?,"[['dbo:producer'], ['dbp:associatedActs']]",['dbo:associatedMusicalArtist'],factoid
4636,0.0,0.0,0.0,8,1,1,Which models were featured in Playboy Playmates 1954?,[['dbp:succeeded']],['dbp:related'],factoid
4639,0.0,0.0,0.0,15,2,1,Who are the people whose alumna is a part of the National Collegiate Athletic Association?,"[['dbo:athletics'], ['dbp:education']]",['dbo:almaMater'],factoid
4645,0.0,0.0,0.0,4,1,1,who founded ipecac recordings,[['dbo:foundedBy']],['dbo:recordLabel'],factoid
4677,0.0,0.0,0.0,8,1,1,what is a song made by mc lyte,[['dbo:artist']],['dbo:writer'],factoid
4682,0.0,0.0,0.0,6,1,1,who is father of diego columbus,[['dbo:child']],['dbo:parent'],factoid
4698,0.0,0.0,0.0,7,1,1,Who is the distributer of Rev ?,[['dbp:distributor']],['dbo:distributor'],factoid
4699,0.0,0.0,0.0,5,1,1,Where is charles leclerc from,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
4703,0.0,0.0,0.0,8,1,1,What is the hometown of John Speraw ?,[['dbp:hometown']],['dbo:hometown'],factoid
4707,0.0,0.0,0.0,5,1,1,Does Stanley Cavell study Shakespeare?,[['dbp:mainInterests']],['dbo:institution'],boolean
4716,0.0,0.0,0.0,11,2,1,What are the movies whose music composer uses a Hammond organ?,"[['dbo:musicComposer'], ['dbo:instrument']]",['dbp:music'],factoid
4728,0.0,0.0,0.0,10,2,1,How many teams have someone playing at the defenceman position?,"[['dbo:team'], ['dbp:position']]",['dbo:position'],count
4746,0.0,0.0,0.0,10,2,1,Which country's engineered have studied at Aero Klub in Wroclaw?,"[['dbo:institution'], ['dbp:nationality']]",['dbo:country'],factoid
4748,0.0,0.0,0.0,13,1,1,Who is the headcoach of 2008-09 Marquette Golden Eagles men's basketball team ?,[['dbp:headcoach']],['dbo:coach'],factoid
4771,0.0,0.0,0.0,9,1,1,Is semnani one of the languages spoken in Iran?,[['dbp:languages']],['dbo:language'],boolean
4778,0.0,0.0,0.0,6,1,1,which country did spirited originate form,[['dbo:country']],['dbo:hometown'],factoid
4794,0.0,0.0,0.0,6,1,1,what sort of album is hurricane,[['dbo:genre']],['dbo:type'],factoid
4799,0.0,0.0,0.0,8,1,1,When did the Boston Tea Party take place?,[['dbp:date']],['dbo:place'],factoid
4801,0.0,0.0,0.0,12,2,1,Which prime ministers were served by the governor who appointed Murray Gleeson?,"[['dbo:appointer'], ['dbo:primeMinister']]",['dbp:primeminister'],factoid
4828,0.0,0.0,0.0,7,1,1,what religion does gilles de roberval practice,[['dbp:religion']],['dbo:religion'],factoid
4837,0.0,0.0,0.0,8,1,1,what is a work by donovan leitch (actor),[['dbo:director']],['dbo:writer'],factoid
4838,0.0,0.0,0.0,4,1,1,Name a musical series,"[['dbo:genre', 'dbp:genre']]",['dbo:series'],list
4841,0.0,0.0,0.0,8,1,1,What kind of work does shirish kunder do,[['dbo:occupation']],['dbo:industry'],factoid
4855,0.0,0.0,0.0,8,2,1,Games on amiga are typically of what kind?,"[['dbo:computingPlatform'], ['dbp:genre']]",['dbo:genre'],list
4871,0.0,0.0,0.0,7,1,1,who is an author from new haven?,"[['dbp:birthPlace', 'dbo:birthPlace']]",['dbo:occupation'],factoid
4877,0.0,0.0,0.0,7,1,2,What is in a chocolate chip cookie?,[['dbo:ingredient']],"['dbo:city', 'dbo:location']",factoid
4883,0.0,0.0,0.0,8,1,1,what kind of album is filles de kilimanjaro,[['dbo:genre']],['dbo:type'],factoid
4888,0.0,0.0,0.0,6,1,1,seetee ship is considered what genre,[['dbo:literaryGenre']],['dbo:genre'],factoid
4894,0.0,0.0,0.0,7,1,1,Is Luigi Brugnaro the mayor of Venice?,[['dbp:mayor']],['dbo:mayor'],boolean
4907,0.0,0.0,0.0,7,1,1,Is Ella Fitzgerald associated with Mickey Roker?,[['dbo:associatedBand']],['dbp:associatedActs'],boolean
4909,0.0,0.0,0.0,7,1,1,what is the religion of charles sladen,[['dbo:religion']],['dbp:religion'],factoid
4910,0.0,0.0,0.0,6,1,1,where is approved for adoption from?,[['dbo:country']],['dbo:hometown'],factoid
4911,0.0,0.0,0.0,9,1,2,which county is the north litchfield township located in,"[['dbo:region', 'dbo:state']]","['dbo:country', 'dbo:isPartOf']",factoid
4912,0.0,0.0,0.0,5,1,1,Where did zakir husain die,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
4913,0.0,0.0,0.0,9,1,1,Who is the writer of The Sandman (Vertigo) ?,[['dbp:writers']],['dbp:writer'],factoid
4915,0.0,0.0,0.0,13,2,1,What is the baseball team whose club manager's debut team is Houston Astros?,"[['dbo:manager'], ['dbo:debutTeam']]",['dbo:position'],factoid
4917,0.0,0.0,0.0,6,1,1,who was influenced by coen brothers,[['dbo:influenced']],['dbo:influencedBy'],factoid
4921,0.0,0.0,0.0,5,1,2,Where is seven stories located?,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
4930,0.0,0.0,0.0,6,1,1,where was yummy bingham born at?,[['dbo:hometown']],['dbo:birthPlace'],factoid
4937,0.0,0.0,0.0,9,1,1,What's a game released by electronic arts in 1983,[['dbo:publisher']],['dbo:type'],factoid
4943,0.0,0.0,0.0,6,1,1,of what nationality is joyce ziske,[['dbo:nationality']],['dbo:birthPlace'],factoid
4944,0.0,0.0,0.0,9,1,1,what kind of music is on the film dogtown,[['dbo:musicComposer']],['dbo:genre'],factoid
4964,0.0,0.0,0.0,14,2,1,What is the state of the senator whose successor is Nathaniel P. Hill ?,"[['dbo:successor'], ['dbp:state']]",['dbp:successor'],factoid
4986,0.0,0.0,0.0,11,2,1,In which city is the sister station of WCSE-LP located ?,"[['dbp:sisterStations'], ['dbp:city']]",['dbo:sisterStation'],factoid
4995,0.0,0.0,0.0,7,1,1,what is the nationality of kim jong-pil,[['dbo:country']],['dbo:birthPlace'],factoid
5002,0.0,0.0,0.0,8,1,1,Does Caroline Augusta Foley Rhys Davids study Buddhism?,[['dbo:field']],['dbp:mainInterests'],boolean
5004,0.0,0.0,0.0,4,1,1,Where was tuya born,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5008,0.0,0.0,0.0,5,1,1,where is hans segers from,[['dbo:birthPlace']],['dbo:hometown'],factoid
5013,0.0,0.0,0.0,9,1,1,Give me some softwares which run on mac os,[['dbo:operatingSystem']],['dbo:genre'],list
5023,0.0,0.0,0.0,9,1,1,what genre is the cat who could read backwards,[['dbo:literaryGenre']],['dbo:genre'],factoid
5027,0.0,0.0,0.0,17,2,1,What was the language of the single which came before To Know Him Is to Love Him?,"[['dbo:previousWork'], ['dbp:language']]",['dbo:language'],factoid
5033,0.0,0.0,0.0,8,1,1,tropics and meridians is what type of album,[['dbo:genre']],['dbo:type'],list
5036,0.0,0.0,0.0,6,2,1,What was the first Queen album?,"[['dbo:artist'], ['dbo:releaseDate']]",['dbo:type'],factoid
5040,0.0,0.0,0.0,7,1,1,who is the governer of New Castile?,[['dbp:order']],['dbo:leaderName'],factoid
5050,0.0,0.0,0.0,9,1,1,From which nation did Mitsumi Shizumi hail citizenship from?,[['dbp:birthPlace']],['dbo:citizenship'],factoid
5061,0.0,0.0,0.0,9,1,1,what film credits did  michael frayn appear in,[['dbo:writer']],['dbo:musicComposer'],factoid
5062,0.0,0.0,0.0,12,1,1,When will start the final match of the football world cup 2018?,[['dbp:date']],['dbp:debutteam'],factoid
